x,y,z,t,resultant
6.591093750000001,5.8246875000000005,3.9853125,6101.0,9.656718750000001
6.591093750000001,5.8246875000000005,3.9853125,6101.03125,9.656718750000001
6.437812500000001,5.8246875000000005,3.9853125,6101.0625,9.55275509894757
6.591093750000001,5.8246875000000005,3.9853125,6101.09375,9.656718750000001
6.591093750000001,5.67140625,3.9853125,6101.125,9.565044767092541
6.591093750000001,5.8246875000000005,3.9853125,6101.15625,9.656718750000001
6.591093750000001,5.8246875000000005,3.9853125,6101.1875,9.656718750000001
6.591093750000001,5.67140625,3.83203125,6101.21875,9.502201280482575
6.744375000000001,5.67140625,3.83203125,6101.25,9.609157428939367
6.744375000000001,5.8246875000000005,3.83203125,6101.28125,9.70041453311444
7.050937500000001,5.518125,3.5254687500000004,6101.3125,9.622595962200524
6.744375000000001,5.8246875000000005,3.83203125,6101.34375,9.70041453311444
7.050937500000001,5.67140625,3.5254687500000004,6101.375,9.71130775893092
7.050937500000001,5.9779687500000005,3.67875,6101.40625,9.949122150591117
6.591093750000001,5.9779687500000005,3.5254687500000004,6101.4375,9.571183683562456
6.744375000000001,5.8246875000000005,3.5254687500000004,6101.46875,9.583449719203822
6.591093750000001,5.9779687500000005,3.5254687500000004,6101.5,9.571183683562456
6.591093750000001,5.9779687500000005,3.3721875000000003,6101.53125,9.515790862162843
6.591093750000001,5.9779687500000005,3.3721875000000003,6101.5625,9.515790862162843
5.67140625,5.67140625,4.5984375,6101.59375,9.245286644906386
7.3575,5.2115625,3.2189062500000003,6101.625,9.573638147940171
7.3575,5.8246875000000005,3.2189062500000003,6101.65625,9.920743327440002
7.3575,6.284531250000001,2.7590625,6101.6875,10.061837066914412
7.204218750000001,6.437812500000001,2.60578125,6101.71875,10.006812354884017
6.591093750000001,7.204218750000001,2.60578125,6101.75,10.106106101857044
8.123906250000001,5.518125,2.9123437500000002,6101.78125,10.243500495073848
7.204218750000001,5.67140625,2.7590625,6101.8125,9.574865144183331
6.591093750000001,6.284531250000001,2.7590625,6101.84375,9.515790862162845
6.897656250000001,5.67140625,2.9123437500000002,6101.875,9.392776837222696
6.744375000000001,5.9779687500000005,3.0656250000000003,6101.90625,9.519493744796861
6.897656250000001,5.8246875000000005,3.0656250000000003,6101.9375,9.534290894263995
6.744375000000001,5.9779687500000005,3.2189062500000003,6101.96875,9.569956215306872
6.897656250000001,5.8246875000000005,3.2189062500000003,6102.0,9.584675459404423
7.050937500000001,5.8246875000000005,3.2189062500000003,6102.03125,9.695569170907481
6.897656250000001,5.9779687500000005,3.2189062500000003,6102.0625,9.678591300671275
6.897656250000001,5.9779687500000005,3.2189062500000003,6102.09375,9.678591300671275
6.897656250000001,5.9779687500000005,3.0656250000000003,6102.125,9.628698186139475
6.897656250000001,5.9779687500000005,3.0656250000000003,6102.15625,9.628698186139475
6.897656250000001,6.1312500000000005,3.0656250000000003,6102.1875,9.72460513061014
6.897656250000001,5.9779687500000005,2.9123437500000002,6102.21875,9.580997768359238
6.897656250000001,6.1312500000000005,3.0656250000000003,6102.25,9.72460513061014
6.897656250000001,6.1312500000000005,2.9123437500000002,6102.28125,9.677377455893106
6.744375000000001,6.1312500000000005,2.9123437500000002,6102.3125,9.56872858959272
6.744375000000001,6.1312500000000005,2.9123437500000002,6102.34375,9.56872858959272
6.744375000000001,6.1312500000000005,2.9123437500000002,6102.375,9.56872858959272
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.40625,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.4375,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.46875,9.6164898660452
6.897656250000001,6.1312500000000005,3.0656250000000003,6102.5,9.72460513061014
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.53125,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.5625,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.59375,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.625,9.6164898660452
6.744375000000001,6.1312500000000005,3.2189062500000003,6102.65625,9.666445993715275
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.6875,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.71875,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.75,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.78125,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.8125,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.84375,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.875,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.90625,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.9375,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6102.96875,9.6164898660452
6.744375000000001,6.1312500000000005,3.0656250000000003,6103.0,9.6164898660452
6.744375000000001,5.9779687500000005,3.0656250000000003,6103.03125,9.519493744796861
6.744375000000001,5.9779687500000005,3.0656250000000003,6103.0625,9.519493744796861
6.897656250000001,5.9779687500000005,3.0656250000000003,6103.09375,9.628698186139475
6.897656250000001,5.9779687500000005,3.0656250000000003,6103.125,9.628698186139475
7.050937500000001,5.8246875000000005,3.0656250000000003,6103.15625,9.645763875514863
7.050937500000001,5.8246875000000005,3.2189062500000003,6103.1875,9.695569170907481
7.050937500000001,5.8246875000000005,3.0656250000000003,6103.21875,9.645763875514863
