1649176388.000000, 1649176388.000000, 1649176388.000000
32.000000, 32.000000, 32.000000
-19,66,1
-27,61,0
-30,54,14
-29,54,19
-26,58,9
-26,60,-9
-22,59,-7
-21,61,13
-20,62,16
-19,65,-11
-19,62,-20
-23,62,-16
-34,58,7
-30,52,20
-18,55,30
-13,60,27
-10,64,28
-12,86,26
-15,87,23
-15,83,20
-14,80,16
-22,83,8
-33,83,-1
-37,82,1
-37,69,2
-31,60,1
-19,52,-3
-12,50,-3
-17,58,-13
-26,59,-17
-30,56,-13
-28,50,-11
-23,47,-7
-24,46,-5
-19,44,-4
-19,44,-6
-20,46,-5
-19,47,-1
-27,57,3
-30,64,8
-20,73,8
-11,80,5
-46,75,54
15,10,28
-23,53,10
-7,64,12
-14,63,14
-18,56,17
-25,56,18
-28,56,15
-34,55,17
-34,53,16
-35,53,15
-34,51,16
-38,49,17
-43,45,23
-41,46,24
-35,46,16
-37,62,10
-55,74,10
-59,73,12
-50,68,13
-30,57,16
-25,53,16
-17,49,14
-21,59,7
-26,64,5
-32,57,4
-32,51,3
-33,41,4
-35,47,5
-35,50,5
-35,53,5
-32,51,4
-27,52,4
-26,50,4
-24,50,6
-27,58,13
-25,58,15
-19,67,12
-18,75,12
-18,64,13
-107,127,29
3,48,22
-18,78,25
-15,61,21
-15,63,12
-16,61,10
-21,57,13
-29,56,15
-33,56,15
-37,51,19
-40,51,21
-45,48,19
-45,46,24
-45,44,23
-39,44,24
-35,47,19
-31,65,12
-47,76,10
-51,67,8
-40,58,12
-35,55,14
-23,49,16
-19,49,12
-22,58,6
-29,64,2
-33,62,2
-33,52,2
-34,46,3
-32,42,4
-32,45,7
-32,46,7
-30,49,7
-28,50,7
-23,50,8
-22,51,8
-22,56,8
-25,59,10
-25,65,11
-58,127,0
7,25,1
-38,86,3
-12,80,14
-11,66,13
-9,61,17
-12,67,13
-7,64,14
-8,61,14
-13,60,13
-20,63,14
-18,63,11
-19,62,10
-22,62,11
-24,58,15
-26,59,17
-24,60,20
-25,67,17
-24,77,19
-33,84,19
-34,80,16
-29,66,14
-24,55,11
-17,52,12
-8,60,5
-5,65,3
-11,67,-2
-11,68,-1
-17,61,-3
-16,56,-3
-17,55,0
-21,58,1
-23,62,3
-24,60,1
-21,52,4
-19,50,7
-22,46,12
-24,46,12
-28,59,10
-28,58,10
-23,55,11
-25,70,15
-26,72,17
-24,66,21
-19,66,23
-30,63,36
-25,47,18
-19,35,29
-28,58,21
-26,46,25
-37,51,23
-40,48,16
-41,46,12
-43,49,11
-38,52,5
-47,67,1
-52,68,-1
-57,58,2
-46,48,9
-38,45,12
-29,43,14
-26,47,13
-29,56,8
-32,55,6
-35,47,3
-34,44,4
-29,47,5
-33,54,5
-29,55,5
-24,54,4
-19,52,3
-18,51,3
-21,56,7
-22,60,9
-26,69,29
-128,127,31
-19,-6,17
-14,62,20
-28,54,11
-25,55,15
-26,56,18
-24,56,18
-25,54,17
-31,54,19
-33,54,20
-31,52,22
-33,53,24
-29,53,27
-33,52,26
-35,50,28
-33,50,26
-28,49,22
-30,51,21
-35,64,18
-40,70,16
-49,69,15
-48,58,14
-42,55,15
-31,51,14
-26,51,13
-24,50,10
-28,53,5
-34,54,3
-40,56,3
-41,58,3
-39,55,3
-39,54,4
-38,53,8
-38,54,10
-38,54,12
-38,54,14
-35,54,16
-35,55,16
-33,56,19
-34,57,20
-31,59,23
-29,62,25
-34,56,28
-37,48,28
-27,34,26
-18,35,26
-19,36,26
-29,41,27
-34,41,29
-38,39,30
-37,35,30
-37,32,28
-37,28,27
-39,27,24
-45,30,23
-46,33,20
-47,39,21
-51,50,20
-52,54,19
-52,64,17
-51,65,15
-48,58,13
-42,44,10
-39,42,8
-40,46,8
-45,49,8
-55,58,7
-55,58,5
-51,53,0
-46,48,-3
-46,46,-2
-46,49,-1
-44,49,1
-42,52,7
-37,53,12
-33,53,13
-25,51,15
-23,50,14
-19,54,14
-18,57,14
-13,61,13
-10,67,3
-10,66,1
-14,57,5
-9,55,6
-1,56,8
-55,127,35
-25,59,9
-22,74,29
-6,65,29
-10,64,32
-13,62,30
-17,61,25
-14,59,20
-9,59,22
-11,63,22
-12,63,21
-10,65,21
-17,69,20
-19,65,19
-21,56,17
-21,54,16
-23,52,15
-24,54,15
-26,53,16
-28,54,15
-28,53,15
-28,52,13
-27,52,14
-15,56,23
-25,56,19
-27,60,19
-22,58,14
-24,58,15
-25,57,15
-21,55,16
-16,55,16
-17,62,19
