1651251615.000000, 1651251615.000000, 1651251615.000000
32.000000, 32.000000, 32.000000
-22,11,57
-23,11,57
-24,10,57
-24,11,57
-27,12,58
-26,13,58
-25,12,57
-27,12,56
-27,12,55
-27,11,55
-27,11,55
-29,10,55
-29,10,55
-29,10,55
-29,10,54
-30,10,54
-29,11,55
-28,12,56
-27,13,57
-26,13,58
-26,14,58
-26,13,57
-26,13,57
-26,12,57
-27,12,57
-27,11,57
-27,11,56
-28,11,55
-28,10,55
-29,10,55
-29,10,55
-29,10,55
-28,11,56
-28,11,56
-28,11,56
-27,11,56
-27,11,57
-27,11,57
-27,11,56
-27,11,56
-28,11,56
-27,11,56
-28,11,56
-27,11,56
-27,11,56
-27,11,56
-27,11,56
-27,11,56
-27,11,56
-28,11,56
-28,11,56
-28,11,56
-28,10,56
-28,10,56
-28,10,56
-28,11,56
-28,11,56
-28,11,56
-27,11,56
-26,11,57
-26,11,57
-27,11,56
-28,11,56
-28,11,56
-28,11,56
-28,11,56
-27,10,56
-27,10,56
-27,10,56
-27,10,55
-26,10,55
-26,6,56
-26,5,57
-29,9,60
-30,14,60
-28,15,59
-24,15,57
-23,15,56
-24,14,54
-23,9,55
-23,6,55
-27,3,56
-30,1,55
-34,3,54
-34,7,53
-35,14,55
-33,16,58
-31,14,58
-26,8,55
-22,14,51
-21,10,58
-20,12,56
-27,0,61
-36,0,55
-37,6,54
-36,9,51
-33,5,49
-31,7,51
-27,14,57
-26,14,58
-25,9,60
-25,8,60
-23,7,58
-23,8,57
-25,7,54
-28,6,55
-29,6,55
-32,8,55
-33,10,56
-32,11,56
-30,12,56
-29,13,55
-28,13,55
-27,13,56
-26,12,57
-26,11,57
-26,10,57
-27,9,56
-27,9,56
-29,9,55
-30,10,55
-30,10,55
-30,10,55
-29,9,55
-28,10,55
-28,10,56
-27,11,56
-27,11,56
-27,11,56
-27,12,56
-27,12,57
-27,12,57
-27,13,57
-27,13,56
-27,14,57
-26,13,57
-26,12,57
-26,13,56
-26,12,56
-27,12,56
-27,12,56
-28,12,56
-28,12,56
-27,13,57
-27,13,57
-27,14,57
-26,13,57
-26,13,56
-26,12,56
-26,12,56
-27,11,56
-28,11,56
-28,11,56
-29,12,56
-29,13,55
-28,13,56
-28,13,56
-26,12,57
-26,12,57
-24,11,58
-24,11,57
-23,11,58
-23,11,57
-22,12,57
-22,12,57
-22,12,58
-22,12,58
-22,12,59
-22,12,58
-21,11,58
-20,11,58
-20,11,57
-24,12,57
-25,13,57
-24,13,57
-25,13,57
-26,13,58
-25,13,58
-23,12,58
-22,13,58
-22,13,58
-22,13,58
-22,13,58
-22,13,58
-23,13,58
-23,12,57
-22,12,58
-22,12,57
-24,13,58
-24,13,58
-23,13,58
-22,13,59
-21,12,58
-20,11,58
-20,11,59
-21,11,58
-22,12,58
-22,11,58
-21,12,58
-22,12,58
-21,12,58
-21,12,59
-20,12,59
-21,12,59
-21,12,58
-21,12,59
-21,12,59
-20,12,58
-20,11,59
-20,12,58
-20,12,59
-20,12,59
-20,12,59
-20,12,58
-20,11,58
-21,11,59
-21,11,59
-21,12,59
-22,13,59
-21,12,58
-21,11,58
-21,11,58
-21,11,58
-21,11,60
-21,12,59
-20,12,59
-19,11,58
-17,11,59
-17,11,59
-18,11,60
-18,11,60
-19,12,60
-19,13,60
-20,13,59
-20,13,58
-20,13,58
-20,12,59
-19,12,59
-20,11,59
-19,11,59
-20,11,58
-20,11,58
-20,11,59
-20,11,59
-19,11,59
-19,12,59
-18,11,60
-18,12,60
-18,12,60
-18,12,60
-18,12,59
-19,12,60
-20,12,59
-19,12,60
-20,11,59
-20,11,59
-20,11,59
-19,11,59
-19,11,59
-19,11,59
-19,11,59
-19,11,59
-19,11,59
-19,12,59
-19,12,59
-19,11,60
-19,11,59
-19,12,59
-19,12,60
-19,12,59
-19,12,59
-19,12,59
-19,11,59
-18,11,59
-18,10,59
-20,11,58
-21,12,58
-22,12,58
-23,12,59
-22,13,58
-22,13,59
-20,13,59
-19,13,59
-19,12,59
-19,11,59
-20,11,59
-21,12,58
-20,11,58
-21,11,58
-21,12,58
-21,12,58
-23,13,58
-23,13,58
-22,14,58
-21,14,58
-21,14,58
-21,13,58
-20,14,59
-21,14,59
-22,13,59
-22,12,58
-22,12,58
-22,12,57
-22,12,57
-23,12,57
-23,13,58
-22,14,58
-21,14,58
-20,13,58
-20,13,58
-20,13,58
-21,13,58
-22,13,58
-22,13,58
-23,13,58
-22,13,57
-22,13,58
-22,12,58
-22,12,57
-21,10,60
-15,5,62
-13,2,63
-13,4,63
-12,7,63
-19,-5,55
-20,15,61
-15,18,62
-8,24,65
-7,27,66
-7,31,64
-8,31,61
-6,30,59
-2,28,56
-2,28,55
0,25,52
1,23,51
3,21,51
2,20,51
2,18,51
0,15,52
-2,15,52
-5,17,54
-5,19,56
-4,22,58
-6,25,60
-7,26,60
-10,26,61
-9,27,61
-9,27,61
-9,28,60
-8,30,60
-7,32,58
-8,32,57
-9,32,56
-10,32,56
-11,34,55
-11,36,55
-10,35,55
-9,34,55
-10,35,56
-8,36,57
-7,36,57
-7,37,58
-7,35,57
-7,34,57
-7,31,56
-7,30,56
-9,28,57
-8,27,58
-8,26,58
-10,25,59
-9,25,58
-8,25,57
-7,24,57
-8,24,56
-7,23,54
-7,22,54
-8,22,54
-8,21,54
-8,21,54
-8,21,54
-8,20,55
-9,21,56
-9,20,57
-10,20,58
-10,20,60
-8,22,63
-6,22,64
-5,21,64
-7,16,62
-9,12,62
-10,6,60
-13,6,61
-16,15,67
-10,22,69
-7,24,69
-5,26,67
-3,25,65
3,23,66
6,23,68
12,22,73
16,21,74
20,20,75
29,19,77
16,23,70
-8,24,61
-9,24,59
-6,24,59
-12,25,55
-11,25,55
-2,23,60
-11,21,58
-22,19,52
-18,14,51
-11,12,54
-15,8,52
-19,8,52
-15,8,54
-9,9,56
-8,8,56
-5,7,56
-2,5,56
3,3,57
5,3,58
2,3,58
-2,5,61
-3,3,63
-10,2,61
-10,2,60
0,-1,62
-5,-1,60
-10,-1,60
-6,-2,60
-6,-4,60
-8,-6,58
-7,-7,58
-5,-9,59
-2,-9,60
-4,-8,61
-3,-7,63
-4,-7,63
-5,-6,64
-4,-5,65
-2,-5,65
-4,-6,64
-4,-6,63
-5,-6,61
-5,-6,61
-4,-7,60
-4,-7,60
-2,-8,61
-3,-8,61
-5,-9,61
-4,-8,62
-5,-8,62
-6,-7,62
-5,-8,61
-5,-8,61
-4,-9,61
-4,-10,60
-5,-9,62
-6,-8,62
-6,-8,63
-6,-8,64
-8,-8,64
-6,-8,62
-6,-8,62
-7,-8,61
-9,-8,61
-8,-9,60
-9,-10,61
-10,-9,61
-8,-9,64
-8,-8,65
-7,-7,66
-5,-7,65
-4,-8,64
-3,-9,63
-5,-9,61
-4,-10,61
-7,-10,60
-7,-10,60
-5,-10,62
-4,-10,62
-3,-9,63
-3,-8,62
0,-8,61
-3,-8,59
-4,-8,59
-4,-9,60
-5,-10,60
-6,-9,62
-6,-9,64
-6,-8,65
-6,-8,64
-4,-9,64
-2,-8,63
-2,-8,62
0,-8,62
-3,-7,61
-6,-8,60
-8,-9,57
-8,-10,56
-7,-10,58
-2,-10,61
0,-10,63
-3,-9,64
-1,-8,66
-1,-9,65
-1,-9,65
2,-9,63
5,-8,60
3,-7,58
6,-8,55
6,-8,54
9,-9,55
7,-9,56
8,-9,60
7,-10,66
9,-8,69
15,-7,74
17,-5,74
24,-5,73
27,-4,72
28,-4,67
26,-5,63
24,-4,60
22,-6,57
22,-7,55
22,-10,54
19,-11,54
19,-13,53
18,-15,53
19,-16,53
20,-18,54
21,-20,54
21,-22,54
21,-25,54
20,-26,55
18,-26,55
18,-26,56
19,-25,58
18,-22,58
18,-23,57
17,-21,56
16,-21,54
14,-23,51
14,-22,51
15,-22,50
16,-23,50
19,-23,51
22,-24,52
20,-22,52
22,-21,53
25,-21,53
