x,y,z,t,resultant
2.7590625,7.050937500000001,1.99265625,8761.0,7.8293565788305095
2.7590625,7.204218750000001,2.29921875,8761.03125,8.049819907122728
2.4525,7.204218750000001,2.29921875,8761.0625,7.94996420798252
2.4525,6.897656250000001,2.4525,8761.09375,7.72056825908327
2.29921875,7.3575,2.29921875,8761.125,8.043980356185806
3.2189062500000003,8.737031250000001,2.29921875,8761.15625,9.590801810595254
3.3721875000000003,9.656718750000001,2.29921875,8761.1875,10.483810014117454
3.0656250000000003,11.03625,1.5328125000000001,8761.21875,11.556227103310201
3.5254687500000004,11.649375000000001,1.5328125000000001,8761.25,12.26728910387327
4.44515625,10.88296875,1.99265625,8761.28125,11.923468531893507
3.2189062500000003,9.350156250000001,1.5328125000000001,8761.3125,10.006812354884017
2.9123437500000002,10.423125,1.22625,8761.34375,10.891600889965124
2.7590625,11.03625,0.7664062500000001,8761.375,11.401693667234063
2.9123437500000002,10.26984375,0.7664062500000001,8761.40625,10.70228084604479
3.0656250000000003,8.8903125,0.9196875,8761.4375,9.448890838925884
2.60578125,7.51078125,0.9196875,8761.46875,8.002984193777928
1.839375,7.51078125,0.7664062500000001,8761.5,7.770618631487175
1.5328125000000001,7.6640625,0.613125,8761.53125,7.839852704591299
1.5328125000000001,7.6640625,0.45984375,8761.5625,7.829356578830509
1.6860937500000002,8.2771875,0.45984375,8761.59375,8.459680922963901
2.29921875,9.5034375,0.613125,8761.625,9.79681853676911
2.4525,9.96328125,0.613125,8761.65625,10.278990795901441
2.4525,10.423125,0.9196875,8761.6875,10.747191080151188
2.4525,10.423125,1.07296875,8761.71875,10.761391775885755
1.839375,13.488750000000001,0.3065625,8761.75,13.617035562835667
3.3721875000000003,9.81,1.6860937500000002,8761.78125,10.509550926131208
3.83203125,8.123906250000001,2.4525,8761.8125,9.311126275041364
2.4525,11.03625,2.29921875,8761.84375,11.536896340561078
1.5328125000000001,11.18953125,1.99265625,8761.875,11.468469936549813
0.613125,9.656718750000001,1.37953125,8761.90625,9.774008683848871
1.6860937500000002,7.51078125,1.37953125,8761.9375,7.820348687166525
2.1459375,7.050937500000001,1.5328125000000001,8761.96875,7.527966627381445
3.0656250000000003,6.437812500000001,1.99265625,8762.0,7.403658916808994
2.7590625,6.591093750000001,2.1459375,8762.03125,7.460562341680523
2.60578125,7.204218750000001,2.29921875,8762.0625,7.998579285164003
2.4525,7.51078125,2.60578125,8762.09375,8.31965667309674
2.7590625,7.970625,2.60578125,8762.125,8.827988711613921
3.2189062500000003,9.5034375,2.4525,8762.15625,10.32915475790228
3.5254687500000004,10.1165625,2.29921875,8762.1875,10.957197341655592
3.83203125,10.423125,1.99265625,8762.21875,11.282582913378729
4.5984375,12.262500000000001,2.4525,8762.25,13.324011781044263
4.905,10.7296875,2.60578125,8762.28125,12.082024448349202
3.0656250000000003,9.350156250000001,1.6860937500000002,8762.3125,9.9833055985394
2.60578125,10.57640625,1.22625,8762.34375,10.961485033990177
2.9123437500000002,11.03625,0.9196875,8762.375,11.451042977751866
3.2189062500000003,9.81,1.07296875,8762.40625,10.380208060764756
3.2189062500000003,8.58375,1.22625,8762.4375,9.24909782472264
1.99265625,7.51078125,0.9196875,8762.46875,7.824853929222697
1.37953125,7.51078125,0.7664062500000001,8762.5,7.674784687215478
1.22625,7.6640625,0.613125,8762.53125,7.78572188894718
1.37953125,8.123906250000001,0.45984375,8762.5625,8.253024627548964
1.6860937500000002,8.58375,0.45984375,8762.59375,8.759859158154491
2.29921875,9.81,0.613125,8762.625,10.094475178332777
2.29921875,10.1165625,0.613125,8762.65625,10.392649611258085
2.4525,10.57640625,1.22625,8762.6875,10.926061251775
2.4525,12.41578125,0.613125,8762.71875,12.670528898332405
1.839375,12.41578125,0.613125,8762.75,12.566258261873404
3.0656250000000003,8.8903125,2.1459375,8762.78125,9.645763875514863
3.5254687500000004,8.2771875,2.4525,8762.8125,9.324994319965178
1.839375,10.88296875,2.1459375,8762.84375,11.243992038329083
0.7664062500000001,9.81,1.37953125,8762.875,9.936125251312287
1.07296875,9.350156250000001,1.22625,8762.90625,9.491068058990551
2.1459375,7.81734375,1.22625,8762.9375,8.198756010643951
2.9123437500000002,7.6640625,1.37953125,8762.96875,8.31400665093533
3.3721875000000003,7.050937500000001,2.1459375,8763.0,8.105085805712903
2.9123437500000002,7.050937500000001,2.4525,8763.03125,8.013252897361367
2.60578125,6.897656250000001,2.4525,8763.0625,7.770618631487176
2.29921875,7.3575,2.4525,8763.09375,8.089126612950967
2.9123437500000002,7.970625,2.60578125,8763.125,8.877088764434015
3.67875,9.656718750000001,2.4525,8763.15625,10.620742668434332
3.5254687500000004,10.57640625,1.99265625,8763.1875,11.32519218392914
4.13859375,12.262500000000001,1.99265625,8763.21875,13.094561596640155
4.5984375,11.649375000000001,2.60578125,8763.25,12.79232821869744
4.291875,9.81,2.4525,8763.28125,10.985037426682943
2.60578125,9.81,1.37953125,8763.3125,10.243500495073846
2.60578125,10.88296875,1.07296875,8763.34375,11.241902271181896
2.9123437500000002,10.423125,1.07296875,8763.375,10.875410007087808
3.2189062500000003,8.8903125,1.22625,8763.40625,9.534290894263995
2.9123437500000002,7.81734375,1.07296875,8763.4375,8.410937603044305
1.37953125,7.51078125,0.613125,8763.46875,7.660996261629627
1.22625,7.6640625,0.3065625,8763.5,7.767594455995531
1.22625,7.6640625,0.3065625,8763.53125,7.767594455995531
1.5328125000000001,8.2771875,0.15328125,8763.5625,8.419313642566955
1.839375,8.737031250000001,0.15328125,8763.59375,8.929866213762843
