,x,y,z,t
23650,4.44515625,-2.60578125,8.2771875,739.0
23651,3.67875,-2.7590625,8.2771875,739.03125
23652,4.13859375,-2.60578125,8.430468750000001,739.0625
23653,3.67875,-2.7590625,8.2771875,739.09375
23654,3.67875,-2.7590625,8.2771875,739.125
23655,3.9853125,-2.60578125,8.2771875,739.15625
23656,4.13859375,-2.60578125,8.2771875,739.1875
23657,3.5254687500000004,-2.9123437500000002,8.123906250000001,739.21875
23658,3.0656250000000003,-2.9123437500000002,8.123906250000001,739.25
23659,3.9853125,-2.7590625,8.123906250000001,739.28125
23660,3.67875,-2.7590625,8.2771875,739.3125
23661,3.83203125,-2.60578125,8.2771875,739.34375
23662,4.13859375,-2.7590625,8.2771875,739.375
23663,3.83203125,-2.9123437500000002,8.123906250000001,739.40625
23664,3.83203125,-2.7590625,8.2771875,739.4375
23665,3.83203125,-2.7590625,8.2771875,739.46875
23666,4.13859375,-2.7590625,8.2771875,739.5
23667,4.13859375,-2.9123437500000002,8.430468750000001,739.53125
23668,3.83203125,-2.9123437500000002,8.2771875,739.5625
23669,3.83203125,-2.7590625,8.430468750000001,739.59375
23670,3.83203125,-2.7590625,8.2771875,739.625
23671,3.9853125,-2.60578125,8.2771875,739.65625
23672,3.83203125,-2.7590625,8.2771875,739.6875
23673,3.9853125,-2.9123437500000002,8.2771875,739.71875
23674,4.291875,-2.9123437500000002,8.123906250000001,739.75
23675,3.5254687500000004,-2.7590625,8.430468750000001,739.78125
23676,3.67875,-2.7590625,8.430468750000001,739.8125
23677,4.291875,-2.9123437500000002,8.123906250000001,739.84375
23678,3.83203125,-2.9123437500000002,8.2771875,739.875
23679,3.67875,-2.7590625,8.2771875,739.90625
23680,3.83203125,-2.4525,8.430468750000001,739.9375
23681,3.83203125,-2.7590625,8.2771875,739.96875
23682,4.13859375,-2.9123437500000002,8.2771875,740.0
23683,3.83203125,-2.60578125,8.2771875,740.03125
23684,3.83203125,-2.7590625,8.430468750000001,740.0625
23685,3.83203125,-2.7590625,8.2771875,740.09375
23686,3.9853125,-2.9123437500000002,8.2771875,740.125
23687,4.13859375,-2.7590625,8.2771875,740.15625
