x,y,z,t,resultant
1.6860937500000002,10.88296875,0.15328125,6598.0,11.013873800296931
2.4525,11.49609375,0.45984375,6598.03125,11.76377422569828
2.60578125,11.03625,0.45984375,6598.0625,11.34902490347808
2.1459375,9.96328125,0.613125,6598.09375,10.210188210122906
2.29921875,7.970625,0.15328125,6598.125,8.297033499545371
1.99265625,8.123906250000001,-0.45984375,6598.15625,8.377349698076785
1.99265625,8.430468750000001,-0.45984375,6598.1875,8.674960435057022
1.839375,8.2771875,-0.613125,6598.21875,8.501238472505417
1.839375,8.2771875,-0.613125,6598.25,8.501238472505417
1.37953125,9.043593750000001,-0.45984375,6598.28125,9.159757128831512
1.22625,9.196875,0.3065625,6598.3125,9.283328034413696
1.22625,8.8903125,0.45984375,6598.34375,8.986256266353097
0.15328125,8.123906250000001,0.15328125,6598.375,8.126797834448215
0.0,8.430468750000001,0.15328125,6598.40625,8.43186210076565
1.07296875,11.18953125,1.22625,6598.4375,11.307544410512087
0.9196875,12.875625000000001,1.07296875,6598.46875,12.952945849371789
2.29921875,12.10921875,1.37953125,6598.5,12.402527648242906
3.0656250000000003,9.350156250000001,2.9123437500000002,6598.53125,10.261833396533154
2.4525,8.8903125,2.7590625,6598.5625,9.626257760758461
1.07296875,11.18953125,2.29921875,6598.59375,11.473590475241597
1.6860937500000002,11.03625,1.5328125000000001,6598.625,11.269039016546412
2.1459375,10.26984375,1.5328125000000001,6598.65625,10.603030348135224
1.839375,8.58375,1.5328125000000001,6598.6875,8.91142966157963
1.99265625,7.970625,1.6860937500000002,6598.71875,8.387160064949168
2.7590625,8.58375,2.29921875,6598.75,9.30481578548215
3.9853125,8.737031250000001,3.0656250000000003,6598.78125,10.080500355972308
4.291875,8.8903125,3.2189062500000003,6598.8125,10.383602689315993
3.9853125,9.196875,3.3721875000000003,6598.84375,10.57529545797362
3.83203125,9.043593750000001,3.2189062500000003,6598.875,10.335976434875647
3.0656250000000003,9.350156250000001,3.0656250000000003,6598.90625,10.306383225004982
3.2189062500000003,9.81,3.2189062500000003,6598.9375,10.814749876561091
3.2189062500000003,9.96328125,3.0656250000000003,6598.96875,10.90992150996127
2.7590625,11.649375000000001,2.29921875,6599.0,12.19043767179353
2.60578125,12.569062500000001,1.839375,6599.03125,12.967448802381401
3.0656250000000003,11.03625,1.5328125000000001,6599.0625,11.556227103310201
5.67140625,8.58375,0.45984375,6599.09375,10.298401292892656
6.591093750000001,8.737031250000001,0.45984375,6599.125,10.953980471005949
5.2115625,10.88296875,-0.15328125,6599.15625,12.067430863546903
4.5984375,11.955937500000001,0.15328125,6599.1875,12.810681640213922
3.5254687500000004,11.3428125,0.0,6599.21875,11.878060671565153
0.613125,9.350156250000001,-1.6860937500000002,6599.25,9.520727718973385
1.07296875,8.8903125,-1.37953125,6599.28125,9.060464930446969
3.2189062500000003,8.737031250000001,0.0,6599.3125,9.311126275041364
3.0656250000000003,9.043593750000001,0.0,6599.34375,9.549065114222653
1.99265625,9.5034375,0.0,6599.375,9.710098003988957
1.5328125000000001,9.350156250000001,0.45984375,6599.40625,9.486115766423284
1.37953125,9.043593750000001,0.3065625,6599.4375,9.153342283077361
1.5328125000000001,8.58375,0.7664062500000001,6599.46875,8.75315124756195
1.37953125,7.970625,1.22625,6599.5,8.181543767703719
1.22625,7.6640625,1.22625,6599.53125,7.857813444521717
0.7664062500000001,8.58375,1.37953125,6599.5625,8.72761416838907
0.613125,9.196875,1.6860937500000002,6599.59375,9.370237145613714
1.07296875,11.18953125,2.7590625,6599.625,11.574510677005286
0.15328125,12.10921875,2.4525,6599.65625,12.356028088627557
0.15328125,13.02890625,1.839375,6599.6875,13.158996679212121
1.5328125000000001,13.182187500000001,2.1459375,6599.71875,13.44338607640273
1.99265625,12.41578125,2.4525,6599.75,12.811598621113433
2.4525,9.81,1.6860937500000002,6599.78125,10.251525173543158
2.1459375,9.196875,-0.15328125,6599.8125,9.445160277154264
3.83203125,9.81,-0.3065625,6599.84375,10.536343961136748
8.2771875,9.196875,0.15328125,6599.875,12.374079271500682
8.430468750000001,8.430468750000001,0.613125,6599.90625,11.938238100954353
7.050937500000001,7.050937500000001,0.9196875,6599.9375,10.013853621631823
4.5984375,7.3575,1.6860937500000002,6599.96875,8.838628051071915
3.83203125,8.123906250000001,1.99265625,6600.0,9.200706233242625
4.44515625,8.737031250000001,2.60578125,6600.03125,10.143235434181847
5.2115625,8.430468750000001,2.9123437500000002,6600.0625,10.330292016893662
6.284531250000001,8.430468750000001,3.3721875000000003,6600.09375,11.04263487180978
5.8246875000000005,8.58375,2.9123437500000002,6600.125,10.774483498215602
5.9779687500000005,9.196875,2.1459375,6600.15625,11.176925690703495
6.1312500000000005,10.57640625,0.15328125,6600.1875,12.226041504474807
6.284531250000001,11.49609375,0.15328125,6600.21875,13.102633311003448
6.284531250000001,15.6346875,0.45984375,6600.25,16.856756583913075
3.0656250000000003,9.656718750000001,-1.6860937500000002,6600.28125,10.270987576227306
1.6860937500000002,7.6640625,-3.0656250000000003,6600.3125,8.424893042544833
3.2189062500000003,10.423125,-3.2189062500000003,6600.34375,11.373840585229035
4.13859375,9.81,-3.3721875000000003,6600.375,11.168514080337426
4.75171875,9.5034375,-3.2189062500000003,6600.40625,11.102049938718384
4.5984375,8.737031250000001,-2.60578125,6600.4375,10.21133871868593
4.13859375,8.430468750000001,-2.29921875,6600.46875,9.668876275587417
2.7590625,8.123906250000001,-1.6860937500000002,6600.5,8.743751527318487
2.60578125,8.2771875,-1.22625,6600.53125,8.763881440064546
2.9123437500000002,8.123906250000001,-0.7664062500000001,6600.5625,8.664120117876495
3.2189062500000003,8.58375,-0.15328125,6600.59375,9.168730372870098
3.3721875000000003,8.58375,0.0,6600.625,9.222386491448743
3.3721875000000003,8.737031250000001,0.0,6600.65625,9.365220958345448
3.0656250000000003,9.043593750000001,0.15328125,6600.6875,9.550295267543598
2.1459375,8.58375,0.45984375,6600.71875,8.859868401439172
