x,y,z,t,resultant
-2.4525,-9.656718750000001,0.7664062500000001,9526.0,9.992714936724687
-2.60578125,-9.196875,0.9196875,9526.03125,9.603042787894513
-2.7590625,-9.350156250000001,1.07296875,9526.0625,9.80760468803657
-2.7590625,-9.96328125,0.9196875,9526.09375,10.379076271189264
-2.60578125,-10.57640625,0.9196875,9526.125,10.93143587025725
-2.29921875,-11.03625,0.7664062500000001,9526.15625,11.299230038497784
-2.1459375,-10.57640625,0.9196875,9526.1875,10.831031438261157
-1.99265625,-9.656718750000001,0.9196875,9526.21875,9.90296526525878
-1.839375,-9.043593750000001,0.9196875,9526.25,9.27446566672821
-1.6860937500000002,-9.043593750000001,0.7664062500000001,9526.28125,9.231298857087621
-1.6860937500000002,-9.196875,0.7664062500000001,9526.3125,9.381513760553418
-1.839375,-9.656718750000001,0.9196875,9526.34375,9.873264024874592
-1.839375,-10.26984375,1.99265625,9526.375,10.621848707767548
-1.22625,-9.81,2.60578125,9526.40625,10.223985768053062
-0.9196875,-9.5034375,2.7590625,9526.4375,9.938489588109894
-0.45984375,-9.196875,2.7590625,9526.46875,9.612824346618703
-0.613125,-9.350156250000001,2.7590625,9526.5,9.7679972381213
-1.07296875,-9.656718750000001,2.7590625,9526.53125,10.100292314283998
-1.839375,-9.656718750000001,2.29921875,9526.5625,10.095638873671055
-2.1459375,-9.656718750000001,2.1459375,9526.59375,10.12236694278636
-2.29921875,-9.350156250000001,2.1459375,9526.625,9.86493165276232
-2.29921875,-9.350156250000001,2.1459375,9526.65625,9.86493165276232
-2.29921875,-9.350156250000001,1.99265625,9526.6875,9.832726361006378
-2.29921875,-9.5034375,1.839375,9526.71875,9.949122150591117
-2.4525,-9.96328125,1.839375,9526.75,10.424252007085522
-2.60578125,-10.26984375,1.99265625,9526.78125,10.781023397754486
-2.7590625,-10.57640625,1.99265625,9526.8125,11.110511868253838
-3.0656250000000003,-10.57640625,1.839375,9526.84375,11.164305898545106
-2.7590625,-10.57640625,1.37953125,9526.875,11.017073182731966
-2.7590625,-10.7296875,0.9196875,9526.90625,11.1168540884649
-2.29921875,-10.88296875,0.7664062500000001,9526.9375,11.149564754458678
-1.839375,-10.26984375,0.7664062500000001,9526.96875,10.461375128542047
-1.6860937500000002,-9.656718750000001,0.7664062500000001,9527.0,9.832726361006378
-1.5328125000000001,-9.350156250000001,0.613125,9527.03125,9.494780583309723
-1.5328125000000001,-9.5034375,0.45984375,9527.0625,9.637234808334627
-1.6860937500000002,-9.96328125,0.3065625,9527.09375,10.109592769582603
-1.5328125000000001,-10.423125,0.15328125,9527.125,10.536343961136748
-1.5328125000000001,-10.1165625,0.0,9527.15625,10.23202575136334
-1.99265625,-9.5034375,-0.3065625,9527.1875,9.714936119886563
-1.99265625,-9.196875,-0.45984375,9527.21875,9.421499082985846
-1.99265625,-8.737031250000001,-0.613125,9527.25,8.982333564267453
-2.1459375,-8.8903125,-0.3065625,9527.28125,9.150775085639944
-2.29921875,-9.043593750000001,-0.15328125,9527.3125,9.332550022206803
-2.60578125,-9.656718750000001,0.15328125,9527.34375,10.003289862892842
-2.29921875,-9.81,0.45984375,9527.375,10.086325551694513
-2.1459375,-10.423125,1.07296875,9527.40625,10.695692799347214
-1.5328125000000001,-10.26984375,1.6860937500000002,9527.4375,10.519606311234245
-1.07296875,-10.26984375,1.839375,9527.46875,10.488291232537149
-0.9196875,-10.88296875,1.37953125,9527.5,11.008539429954338
-1.37953125,-11.03625,1.07296875,9527.53125,11.173772078877533
-1.5328125000000001,-10.57640625,1.22625,9527.5625,10.757024327744885
-2.1459375,-10.1165625,1.22625,9527.59375,10.41410455261577
-2.4525,-9.81,1.22625,9527.625,10.18599751190329
-2.4525,-9.96328125,1.22625,9527.65625,10.33370304291262
-2.4525,-9.96328125,1.22625,9527.6875,10.33370304291262
-2.29921875,-9.81,0.9196875,9527.71875,10.11772365495361
-1.99265625,-9.350156250000001,0.9196875,9527.75,9.60426602753872
-1.6860937500000002,-8.8903125,0.9196875,9527.78125,9.09540508053938
-1.99265625,-9.196875,0.7664062500000001,9527.8125,9.441428241337649
-2.29921875,-9.656718750000001,0.7664062500000001,9527.84375,9.956204217320586
-2.60578125,-10.26984375,1.22625,9527.875,10.665996232643513
-1.5328125000000001,-9.5034375,2.29921875,9527.90625,9.89703214791758
-1.07296875,-9.196875,2.60578125,9527.9375,9.61893276964514
-0.15328125,-9.043593750000001,2.9123437500000002,9527.96875,9.502201280482575
0.0,-9.196875,3.0656250000000003,9528.0,9.694357451953689
