,x,y,z,t
171266,-2.7590625,-9.5034375,0.613125,5352.0
171267,-2.60578125,-8.8903125,0.7664062500000001,5352.03125
171268,-2.60578125,-8.2771875,0.7664062500000001,5352.0625
171269,-3.2189062500000003,-8.2771875,0.613125,5352.09375
171270,-3.67875,-8.58375,0.45984375,5352.125
171271,-3.83203125,-9.5034375,1.22625,5352.15625
171272,-2.9123437500000002,-9.656718750000001,1.6860937500000002,5352.1875
171273,-0.15328125,-9.350156250000001,2.29921875,5352.21875
171274,0.9196875,-9.043593750000001,3.0656250000000003,5352.25
171275,0.9196875,-9.196875,3.0656250000000003,5352.28125
171276,-1.5328125000000001,-8.8903125,1.5328125000000001,5352.3125
171277,-2.60578125,-9.043593750000001,0.9196875,5352.34375
171278,-2.7590625,-10.423125,0.613125,5352.375
171279,-4.291875,-10.7296875,0.0,5352.40625
171280,-4.75171875,-10.7296875,0.0,5352.4375
171281,-4.5984375,-10.423125,0.613125,5352.46875
171282,-4.13859375,-9.96328125,0.9196875,5352.5
171283,-3.9853125,-10.7296875,1.37953125,5352.53125
171284,-3.3721875000000003,-11.03625,1.5328125000000001,5352.5625
171285,-3.2189062500000003,-10.423125,1.5328125000000001,5352.59375
171286,-2.29921875,-9.81,0.9196875,5352.625
171287,-1.839375,-10.26984375,0.9196875,5352.65625
171288,-1.22625,-11.649375000000001,1.37953125,5352.6875
171289,-1.5328125000000001,-11.80265625,0.7664062500000001,5352.71875
171290,-1.6860937500000002,-11.18953125,0.45984375,5352.75
171291,-0.613125,-10.423125,0.9196875,5352.78125
171292,0.0,-9.96328125,0.9196875,5352.8125
171293,-2.9123437500000002,-8.8903125,-0.45984375,5352.84375
171294,-2.9123437500000002,-8.58375,-0.45984375,5352.875
171295,-3.67875,-8.123906250000001,-0.45984375,5352.90625
171296,-3.83203125,-7.3575,-0.3065625,5352.9375
171297,-3.3721875000000003,-7.3575,0.0,5352.96875
171298,-3.5254687500000004,-6.897656250000001,0.0,5353.0
171299,-3.83203125,-7.204218750000001,0.3065625,5353.03125
171300,-4.44515625,-7.51078125,0.15328125,5353.0625
171301,-5.05828125,-8.123906250000001,0.0,5353.09375
171302,-5.36484375,-8.58375,0.0,5353.125
171303,-5.518125,-9.81,0.0,5353.15625
171304,-5.518125,-9.96328125,0.45984375,5353.1875
171305,-5.36484375,-10.1165625,0.45984375,5353.21875
171306,-4.5984375,-10.7296875,0.45984375,5353.25
171307,-4.13859375,-10.7296875,0.613125,5353.28125
171308,-3.3721875000000003,-10.7296875,1.07296875,5353.3125
171309,-2.60578125,-9.5034375,1.6860937500000002,5353.34375
171310,-2.4525,-8.737031250000001,1.99265625,5353.375
171311,-3.2189062500000003,-8.430468750000001,1.839375,5353.40625
171312,-3.67875,-9.350156250000001,1.22625,5353.4375
171313,-3.3721875000000003,-10.88296875,0.613125,5353.46875
171314,-2.9123437500000002,-11.18953125,0.45984375,5353.5
171315,-1.839375,-10.1165625,0.7664062500000001,5353.53125
171316,-1.99265625,-8.2771875,1.07296875,5353.5625
171317,-2.29921875,-7.970625,0.9196875,5353.59375
171318,-3.2189062500000003,-7.970625,0.45984375,5353.625
171319,-3.67875,-8.2771875,0.45984375,5353.65625
171320,-3.9853125,-8.58375,0.7664062500000001,5353.6875
171321,-3.5254687500000004,-8.737031250000001,1.37953125,5353.71875
171322,-2.4525,-9.043593750000001,1.99265625,5353.75
171323,-0.613125,-9.656718750000001,3.0656250000000003,5353.78125
171324,-0.3065625,-9.81,2.9123437500000002,5353.8125
171325,-1.37953125,-10.26984375,2.4525,5353.84375
171326,-1.99265625,-10.57640625,2.29921875,5353.875
171327,-1.99265625,-10.7296875,2.1459375,5353.90625
171328,-2.9123437500000002,-10.57640625,1.07296875,5353.9375
171329,-3.67875,-10.423125,1.22625,5353.96875
171330,-4.13859375,-10.1165625,1.37953125,5354.0
171331,-3.9853125,-10.26984375,1.5328125000000001,5354.03125
171332,-3.83203125,-10.26984375,1.5328125000000001,5354.0625
171333,-3.2189062500000003,-9.5034375,1.5328125000000001,5354.09375
171334,-2.60578125,-9.043593750000001,0.9196875,5354.125
171335,-2.29921875,-9.81,0.7664062500000001,5354.15625
171336,-2.1459375,-11.3428125,0.7664062500000001,5354.1875
171337,-1.99265625,-11.3428125,0.7664062500000001,5354.21875
171338,-2.1459375,-10.7296875,0.9196875,5354.25
171339,-2.60578125,-9.5034375,0.9196875,5354.28125
171340,-2.60578125,-9.350156250000001,0.9196875,5354.3125
171341,-2.60578125,-8.8903125,0.45984375,5354.34375
171342,-2.7590625,-8.58375,0.3065625,5354.375
171343,-3.0656250000000003,-7.81734375,0.45984375,5354.40625
171344,-3.2189062500000003,-7.51078125,0.45984375,5354.4375
171345,-3.2189062500000003,-7.3575,0.45984375,5354.46875
171346,-3.67875,-7.81734375,0.45984375,5354.5
171347,-3.67875,-8.123906250000001,0.613125,5354.53125
171348,-3.9853125,-8.123906250000001,0.7664062500000001,5354.5625
171349,-4.75171875,-8.430468750000001,1.37953125,5354.59375
171350,-4.44515625,-9.196875,1.6860937500000002,5354.625
171351,-4.44515625,-9.656718750000001,1.37953125,5354.65625
171352,-4.13859375,-9.656718750000001,1.37953125,5354.6875
171353,-4.13859375,-10.26984375,1.5328125000000001,5354.71875
171354,-3.3721875000000003,-10.88296875,1.99265625,5354.75
171355,-2.9123437500000002,-11.3428125,2.4525,5354.78125
171356,-2.60578125,-12.10921875,3.67875,5354.8125
171357,-2.4525,-11.03625,3.83203125,5354.84375
171358,-2.60578125,-9.196875,2.29921875,5354.875
171359,-2.60578125,-8.8903125,1.37953125,5354.90625
171360,-2.7590625,-8.8903125,1.37953125,5354.9375
171361,-2.7590625,-9.656718750000001,1.22625,5354.96875
171362,-2.4525,-9.350156250000001,1.37953125,5355.0
171363,-2.1459375,-8.2771875,1.22625,5355.03125
171364,-2.4525,-7.970625,1.22625,5355.0625
171365,-2.9123437500000002,-8.123906250000001,1.07296875,5355.09375
171366,-4.291875,-8.58375,0.7664062500000001,5355.125
171367,-4.75171875,-8.8903125,0.9196875,5355.15625
171368,-4.291875,-8.737031250000001,1.37953125,5355.1875
171369,-3.3721875000000003,-8.737031250000001,1.6860937500000002,5355.21875
171370,-3.3721875000000003,-8.8903125,1.5328125000000001,5355.25
171371,0.7664062500000001,-8.737031250000001,3.2189062500000003,5355.28125
171372,1.6860937500000002,-9.350156250000001,3.67875,5355.3125
171373,-0.45984375,-10.423125,3.83203125,5355.34375
171374,-2.1459375,-11.3428125,2.60578125,5355.375
171375,-2.9123437500000002,-12.10921875,1.37953125,5355.40625
171376,-3.9853125,-10.7296875,1.22625,5355.4375
171377,-4.5984375,-10.423125,1.22625,5355.46875
171378,-4.13859375,-10.57640625,1.5328125000000001,5355.5
171379,-3.67875,-9.81,1.839375,5355.53125
171380,-3.5254687500000004,-9.043593750000001,1.839375,5355.5625
171381,-3.0656250000000003,-8.2771875,1.07296875,5355.59375
171382,-3.0656250000000003,-8.737031250000001,0.9196875,5355.625
171383,-2.60578125,-10.26984375,1.07296875,5355.65625
171384,-1.99265625,-11.18953125,1.37953125,5355.6875
171385,-1.839375,-10.88296875,1.37953125,5355.71875
171386,-1.99265625,-9.350156250000001,1.37953125,5355.75
171387,-2.29921875,-8.8903125,1.07296875,5355.78125
171388,-2.7590625,-8.58375,0.7664062500000001,5355.8125
171389,-3.0656250000000003,-8.430468750000001,0.45984375,5355.84375
171390,-3.0656250000000003,-7.970625,0.613125,5355.875
171391,-2.9123437500000002,-7.6640625,0.7664062500000001,5355.90625
171392,-2.60578125,-7.970625,0.7664062500000001,5355.9375
171393,-2.4525,-8.2771875,0.7664062500000001,5355.96875
