x,y,z,t,resultant
-2.1459375,-9.96328125,1.07296875,6266.0,10.248086795055181
-3.0656250000000003,-9.81,0.45984375,6266.03125,10.288129709283368
-2.9123437500000002,-9.81,0.45984375,6266.0625,10.243500495073846
-2.4525,-9.656718750000001,0.613125,6266.09375,9.982128807635503
-2.60578125,-9.5034375,0.45984375,6266.125,9.86493165276232
-2.4525,-9.5034375,0.613125,6266.15625,9.833921030394299
-2.29921875,-9.5034375,0.7664062500000001,6266.1875,9.80760468803657
-1.99265625,-9.656718750000001,0.7664062500000001,6266.21875,9.889907708735443
-1.839375,-9.656718750000001,1.07296875,6266.25,9.888719803174887
-1.99265625,-9.81,0.9196875,6266.28125,10.05249242866267
-2.60578125,-9.81,0.9196875,6266.3125,10.19176240993224
-2.60578125,-9.656718750000001,0.7664062500000001,6266.34375,10.031435165493132
-2.60578125,-9.656718750000001,0.7664062500000001,6266.375,10.031435165493132
-2.60578125,-9.350156250000001,0.7664062500000001,6266.40625,9.736677891473288
-2.7590625,-9.5034375,0.7664062500000001,6266.4375,9.925478766052123
-2.7590625,-9.656718750000001,0.7664062500000001,6266.46875,10.072339422177299
-2.7590625,-9.656718750000001,0.7664062500000001,6266.5,10.072339422177299
-2.7590625,-9.5034375,0.9196875,6266.53125,9.938489588109894
-2.60578125,-9.96328125,0.9196875,6266.5625,10.339385585570806
-2.4525,-9.81,1.07296875,6266.59375,10.168683208187606
-2.4525,-9.96328125,1.07296875,6266.625,10.316636634828141
-2.60578125,-9.81,0.9196875,6266.65625,10.19176240993224
-2.60578125,-9.81,0.9196875,6266.6875,10.19176240993224
-2.60578125,-9.656718750000001,0.7664062500000001,6266.71875,10.031435165493132
-2.7590625,-9.656718750000001,0.7664062500000001,6266.75,10.072339422177299
-2.7590625,-9.656718750000001,0.613125,6266.78125,10.061837066914412
-2.7590625,-9.656718750000001,0.613125,6266.8125,10.061837066914412
-2.7590625,-9.656718750000001,0.613125,6266.84375,10.061837066914412
-2.7590625,-9.656718750000001,0.613125,6266.875,10.061837066914412
-2.7590625,-9.656718750000001,0.613125,6266.90625,10.061837066914412
-2.60578125,-9.656718750000001,0.613125,6266.9375,10.020889940772634
-2.60578125,-9.81,0.613125,6266.96875,10.168683208187606
-2.60578125,-9.81,0.613125,6267.0,10.168683208187606
-2.60578125,-9.81,0.45984375,6267.03125,10.160593102632623
-2.60578125,-9.81,0.613125,6267.0625,10.168683208187606
-2.60578125,-9.5034375,0.613125,6267.09375,9.873264024874592
-2.4525,-9.5034375,0.613125,6267.125,9.833921030394299
-2.4525,-9.5034375,0.613125,6267.15625,9.833921030394299
-2.4525,-9.350156250000001,0.613125,6267.1875,9.685871174811231
-2.60578125,-9.5034375,0.613125,6267.21875,9.873264024874592
-2.7590625,-9.656718750000001,0.613125,6267.25,10.061837066914412
-2.7590625,-9.656718750000001,0.613125,6267.28125,10.061837066914412
-2.7590625,-9.656718750000001,0.613125,6267.3125,10.061837066914412
-2.9123437500000002,-9.81,0.7664062500000001,6267.34375,10.261833396533152
-2.9123437500000002,-9.81,0.7664062500000001,6267.375,10.261833396533152
-2.60578125,-9.656718750000001,0.7664062500000001,6267.40625,10.031435165493132
-2.60578125,-9.656718750000001,0.7664062500000001,6267.4375,10.031435165493132
-2.4525,-9.5034375,0.9196875,6267.46875,9.857784013867544
-2.60578125,-9.81,0.7664062500000001,6267.5,10.179075324551373
-2.60578125,-9.81,0.7664062500000001,6267.53125,10.179075324551373
-2.7590625,-10.423125,0.7664062500000001,6267.5625,10.809317239519356
-2.60578125,-10.7296875,0.613125,6267.59375,11.058580923252894
-2.60578125,-9.81,0.613125,6267.625,10.168683208187606
-2.9123437500000002,-8.8903125,0.3065625,6267.65625,9.360202082873348
-2.9123437500000002,-8.58375,0.3065625,6267.6875,9.069536413018602
-2.9123437500000002,-9.196875,0.3065625,6267.71875,9.651851451933734
-3.0656250000000003,-11.03625,0.15328125,6267.75,11.455145823808904
-2.60578125,-11.3428125,0.15328125,6267.78125,11.639286338715504
-3.2189062500000003,-8.737031250000001,0.3065625,6267.8125,9.31617158902582
-3.83203125,-8.58375,0.15328125,6267.84375,9.401527679323086
-3.67875,-8.737031250000001,0.45984375,6267.875,9.49106805899055
-2.4525,-9.5034375,0.9196875,6267.90625,9.857784013867544
-1.99265625,-9.96328125,1.07296875,6267.9375,10.217089318183637
-1.6860937500000002,-9.81,1.22625,6267.96875,10.029092740437147
-1.839375,-9.656718750000001,1.22625,6268.0,9.906523430029658
-2.1459375,-9.656718750000001,1.37953125,6268.03125,9.988011375656038
-1.99265625,-9.81,1.37953125,6268.0625,10.104943611935232
-0.7664062500000001,-9.96328125,2.60578125,6268.09375,10.32687986419384
-2.29921875,-9.656718750000001,1.22625,6268.125,10.002115423221888
-2.1459375,-9.81,1.07296875,6268.15625,10.099129155149113
-2.4525,-9.350156250000001,0.7664062500000001,6268.1875,9.69678073844372
-2.60578125,-9.043593750000001,0.613125,6268.21875,9.431468926074858
-3.2189062500000003,-9.043593750000001,0.3065625,6268.25,9.60426602753872
-3.2189062500000003,-9.350156250000001,0.613125,6268.28125,9.907709200987288
-3.2189062500000003,-9.5034375,0.9196875,6268.3125,10.075837774614653
-2.7590625,-9.656718750000001,0.7664062500000001,6268.34375,10.072339422177299
-2.9123437500000002,-9.81,0.9196875,6268.375,10.27441829087274
-3.3721875000000003,-9.96328125,1.37953125,6268.40625,10.608568625007068
-3.2189062500000003,-9.656718750000001,1.5328125000000001,6268.4375,10.293837409977238
-3.2189062500000003,-9.81,1.6860937500000002,6268.46875,10.461375128542047
-2.9123437500000002,-9.656718750000001,1.5328125000000001,6268.5,10.2021310173376
-2.7590625,-9.5034375,1.37953125,6268.53125,9.991539254040845
-2.9123437500000002,-9.350156250000001,1.07296875,6268.5625,9.851823686813255
-2.9123437500000002,-9.5034375,0.9196875,6268.59375,9.982128807635503
-2.9123437500000002,-9.5034375,0.9196875,6268.625,9.982128807635503
-2.9123437500000002,-9.656718750000001,1.07296875,6268.65625,10.143235434181848
-2.9123437500000002,-9.656718750000001,1.07296875,6268.6875,10.143235434181848
-2.9123437500000002,-9.5034375,1.07296875,6268.71875,9.997416284873152
-2.4525,-9.656718750000001,1.22625,6268.75,10.038459161101448
-2.4525,-9.656718750000001,1.22625,6268.78125,10.038459161101448
-2.4525,-9.656718750000001,1.07296875,6268.8125,10.020889940772634
-2.60578125,-9.656718750000001,1.07296875,6268.84375,10.059501721155463
-2.60578125,-9.656718750000001,1.07296875,6268.875,10.059501721155463
-2.60578125,-9.5034375,1.22625,6268.90625,9.930211946467097
-2.7590625,-9.656718750000001,1.22625,6268.9375,10.117723654953611
