1624461756.000000, 1624461756.000000, 1624461756.000000
32.000000, 32.000000, 32.000000
33,40,46
37,35,43
38,34,40
38,33,37
42,28,35
44,30,36
41,28,34
32,24,33
32,24,35
43,25,42
52,28,46
43,25,39
41,24,36
39,24,35
45,27,37
46,28,38
42,30,36
40,30,36
40,33,37
39,31,35
43,33,35
50,32,31
50,31,31
46,30,30
45,28,31
45,29,33
43,27,31
44,28,33
44,29,34
44,30,35
44,31,35
48,32,33
44,32,30
41,31,29
37,32,30
35,33,29
38,29,29
40,26,22
47,19,15
68,18,-6
75,24,-8
66,20,-12
56,16,-21
56,20,-15
75,21,-19
73,18,-23
57,15,-21
49,15,-17
57,16,-17
58,19,-16
64,21,-10
52,20,-10
58,16,-17
62,15,-20
58,11,-28
59,12,-32
56,16,-29
57,15,-29
57,14,-30
56,12,-31
59,11,-31
60,13,-29
50,16,-24
45,21,-17
61,22,-8
59,26,-11
60,24,-18
63,24,-22
64,24,-22
58,22,-19
54,24,-17
48,20,-11
52,23,-10
54,23,-11
57,25,-14
61,27,-16
65,27,-19
58,24,-16
55,23,-13
54,22,-12
54,22,-13
54,21,-15
56,24,-14
60,28,-16
66,26,-23
63,27,-20
53,26,-12
51,25,-11
51,23,-12
54,21,-14
54,21,-14
56,25,-11
64,30,-16
64,28,-19
58,30,-14
54,30,-14
54,26,-13
65,26,-16
60,28,-14
54,27,-7
49,27,-6
69,25,-2
67,31,-1
64,28,3
58,27,11
63,31,18
51,42,31
46,35,38
45,35,39
34,27,43
30,26,46
21,26,48
15,24,52
19,25,52
25,20,49
14,20,46
5,17,47
17,21,52
15,20,54
10,18,53
8,17,54
10,23,61
10,22,62
10,23,64
13,26,64
16,21,65
16,17,62
14,10,58
12,6,56
7,1,53
6,1,51
0,0,51
-1,1,48
-2,-1,47
7,4,55
12,8,58
7,4,56
3,2,55
2,2,56
10,4,59
11,4,60
10,2,59
6,1,59
6,1,60
9,3,60
7,3,59
3,1,57
4,-1,55
7,-1,57
11,5,60
9,4,60
7,5,59
9,5,61
9,6,61
7,4,59
8,3,59
7,3,58
8,3,58
11,5,60
8,5,59
7,6,60
9,6,61
10,6,60
10,6,59
7,8,60
7,7,59
13,7,58
10,7,59
9,8,59
10,8,60
11,8,60
11,9,61
6,11,65
6,6,67
27,1,62
28,-2,58
22,-2,55
15,-1,54
14,0,55
11,0,50
5,-1,47
2,-1,47
36,5,57
43,5,60
30,2,60
25,0,59
29,-2,58
31,-4,58
30,-5,59
32,-9,56
31,-14,54
36,-10,51
30,-13,51
30,-15,52
21,-15,51
19,-18,49
14,-17,50
28,-16,53
33,-14,58
27,-11,55
20,-11,51
13,-5,51
18,-2,56
25,1,57
11,1,55
7,-2,55
15,9,61
12,4,64
4,-8,59
1,-3,56
2,-5,58
8,-13,61
13,-7,60
12,-7,59
13,-4,60
13,-4,59
7,-7,59
5,-9,59
3,-7,60
5,-9,58
6,-9,59
5,-9,58
6,-8,59
6,-8,59
6,-9,59
7,-9,59
7,-8,59
5,-7,59
6,-9,58
6,-8,60
6,-7,60
1,-9,58
6,-7,59
7,-5,59
16,9,60
14,4,59
17,-4,55
4,-7,52
9,5,57
12,-14,52
12,-16,49
15,-16,48
16,-20,47
19,-22,45
23,-25,50
30,-25,58
19,-26,58
21,-20,46
24,-21,45
8,-25,34
22,-21,34
26,-16,42
35,-10,43
41,-8,47
43,-9,49
39,-3,46
54,3,50
61,2,56
79,7,66
61,10,55
55,14,47
36,22,40
30,27,30
27,27,26
43,27,31
61,33,38
64,35,35
52,29,24
50,29,23
49,28,25
49,28,26
50,27,27
49,26,23
45,25,21
53,24,19
52,27,17
54,22,13
70,29,19
74,30,15
49,23,2
51,20,0
64,24,0
57,23,2
58,21,3
58,22,0
59,27,1
63,23,-1
59,20,-9
54,19,-13
64,23,-7
49,25,-8
62,24,-9
62,29,-10
63,26,-12
60,19,-13
59,22,-14
58,20,-14
57,20,-17
56,20,-17
58,25,-11
61,25,-10
62,25,-13
58,24,-14
56,26,-12
58,24,-11
58,24,-11
55,24,-12
57,24,-12
58,24,-11
58,26,-11
58,25,-9
56,25,-9
59,25,-8
58,25,-9
56,26,-8
56,25,-8
59,26,-8
58,26,-7
56,25,-7
57,25,-7
58,26,-7
57,26,-6
57,26,-5
58,27,-3
57,27,-4
58,26,-4
57,26,-4
57,26,-4
57,26,-3
57,27,-3
