x,y,z,t,resultant
3.67875,8.8903125,3.9853125,10299.78125,10.41410455261577
3.83203125,10.26984375,3.83203125,10299.8125,11.61200317134676
4.44515625,10.7296875,3.83203125,10299.84375,12.229884359042275
4.5984375,10.7296875,3.67875,10299.875,12.239486216813292
5.2115625,10.88296875,3.5254687500000004,10299.90625,12.570931644556397
5.36484375,10.88296875,3.67875,10299.9375,12.678870566335577
4.5984375,9.043593750000001,2.7590625,10299.96875,10.51402117343082
4.5984375,8.8903125,2.4525,10300.0,10.305243327503844
4.75171875,9.196875,2.4525,10300.03125,10.638425498856801
4.44515625,9.81,1.839375,10300.0625,10.926061251775
3.9853125,8.8903125,1.5328125000000001,10300.09375,9.862549682027906
3.67875,7.050937500000001,1.37953125,10300.125,8.071680597071024
3.67875,6.437812500000001,1.6860937500000002,10300.15625,7.604047835294391
3.3721875000000003,6.591093750000001,1.5328125000000001,10300.1875,7.560666605306809
3.2189062500000003,7.3575,1.5328125000000001,10300.21875,8.175798300866118
3.2189062500000003,7.81734375,1.5328125000000001,10300.25,8.591957571596206
3.0656250000000003,8.2771875,1.6860937500000002,10300.28125,8.986256266353097
2.9123437500000002,9.196875,1.839375,10300.3125,9.8207716740801
2.60578125,9.656718750000001,1.6860937500000002,10300.34375,10.143235434181847
2.29921875,10.1165625,1.839375,10300.375,10.536343961136748
1.839375,9.96328125,1.839375,10300.40625,10.297260511798832
1.839375,10.7296875,1.6860937500000002,10300.4375,11.016006825164476
2.4525,11.955937500000001,1.99265625,10300.46875,12.366481984969305
2.60578125,10.7296875,2.29921875,10300.5,11.278417292814598
3.0656250000000003,9.196875,3.67875,10300.53125,10.36888460581706
3.0656250000000003,9.043593750000001,3.83203125,10300.5625,10.289271502717801
2.1459375,9.81,2.4525,10300.59375,10.337112943366066
1.22625,9.043593750000001,1.37953125,10300.625,9.230026188872145
1.07296875,8.430468750000001,1.22625,10300.65625,8.586486728907413
0.9196875,7.3575,1.37953125,10300.6875,7.541998264212397
1.37953125,7.050937500000001,1.5328125000000001,10300.71875,7.346314739976029
2.29921875,7.3575,2.4525,10300.75,8.089126612950967
2.60578125,7.970625,3.67875,10300.78125,9.157191729781383
2.4525,7.970625,3.9853125,10300.8125,9.24274498529962
1.6860937500000002,8.737031250000001,3.83203125,10300.84375,9.68829658393271
1.22625,9.81,3.67875,10300.875,10.548601358711021
0.613125,11.649375000000001,3.2189062500000003,10300.90625,12.101455185329536
0.7664062500000001,11.649375000000001,3.5254687500000004,10300.9375,12.195255074736677
1.22625,11.80265625,3.5254687500000004,10300.96875,12.378825207805086
2.4525,12.262500000000001,3.67875,10301.0,13.035216302865866
2.4525,10.88296875,3.5254687500000004,10301.03125,11.699687815095885
2.4525,9.043593750000001,1.99265625,10301.0625,9.579771557594844
2.4525,10.26984375,1.6860937500000002,10301.09375,10.692397253806236
2.60578125,11.03625,1.5328125000000001,10301.125,11.442832872392563
2.7590625,10.423125,1.5328125000000001,10301.15625,10.89052224664582
2.60578125,8.737031250000001,1.5328125000000001,10301.1875,9.245286644906386
2.4525,6.591093750000001,1.37953125,10301.21875,7.166615626710814
2.60578125,6.591093750000001,1.37953125,10301.25,7.220506852975571
2.4525,7.050937500000001,1.37953125,10301.28125,7.591678493497524
2.4525,8.430468750000001,1.6860937500000002,10301.3125,8.94038431660047
2.1459375,9.043593750000001,1.6860937500000002,10301.34375,9.446403961441327
1.37953125,9.196875,1.6860937500000002,10301.375,9.451377062055064
0.7664062500000001,10.423125,1.22625,10301.40625,10.522955971026587
0.613125,10.7296875,1.07296875,10301.4375,10.800619336489822
0.9196875,10.7296875,1.37953125,10301.46875,10.857031151057782
1.22625,10.88296875,1.22625,10301.5,11.02027163632896
2.1459375,12.41578125,1.37953125,10301.53125,12.675163836080557
2.9123437500000002,10.423125,2.9123437500000002,10301.5625,11.207364855395452
2.9123437500000002,9.043593750000001,3.3721875000000003,10301.59375,10.08166566438103
2.29921875,8.8903125,2.7590625,10301.625,9.58835173984111
1.5328125000000001,9.196875,1.99265625,10301.65625,9.534290894263995
0.45984375,9.656718750000001,1.22625,10301.6875,9.745119925045339
0.3065625,7.81734375,1.5328125000000001,10301.71875,7.972098721931795
0.45984375,7.050937500000001,1.6860937500000002,10301.75,7.264302309039003
1.6860937500000002,6.591093750000001,1.99265625,10301.78125,7.0891542433313015
2.29921875,6.897656250000001,2.29921875,10301.8125,7.625645904699955
2.9123437500000002,8.123906250000001,3.3721875000000003,10301.84375,9.265594822358109
2.29921875,8.2771875,3.9853125,10301.875,9.470002929944851
1.6860937500000002,8.430468750000001,3.83203125,10301.90625,9.412766807878128
0.9196875,10.26984375,3.5254687500000004,10301.9375,10.89699250501242
0.9196875,11.955937500000001,3.5254687500000004,10301.96875,12.498767799618852
1.07296875,12.10921875,3.67875,10302.0,12.701088230396959
1.99265625,11.649375000000001,3.67875,10302.03125,12.377876166119497
2.60578125,11.80265625,3.5254687500000004,10302.0625,12.59054090918028
3.0656250000000003,10.1165625,3.2189062500000003,10302.09375,11.050079226110567
3.0656250000000003,9.043593750000001,2.60578125,10302.125,9.898219055896654
3.2189062500000003,9.5034375,2.29921875,10302.15625,10.293837409977238
3.67875,11.03625,2.4525,10302.1875,11.888934850313548
3.67875,11.03625,2.29921875,10302.21875,11.858263890019971
2.4525,8.430468750000001,1.6860937500000002,10302.25,8.94038431660047
2.1459375,7.6640625,1.37953125,10302.28125,8.07750012241034
2.4525,7.204218750000001,1.5328125000000001,10302.3125,7.7630559838254305
2.60578125,7.970625,1.5328125000000001,10302.34375,8.524697823010081
2.29921875,8.737031250000001,1.5328125000000001,10302.375,9.163603880787536
1.839375,8.8903125,1.5328125000000001,10302.40625,9.20708807921579
1.5328125000000001,8.737031250000001,1.37953125,10302.4375,8.97710062845234
1.6860937500000002,9.196875,1.37953125,10302.46875,9.451377062055064
1.37953125,9.656718750000001,1.37953125,10302.5,9.851823686813255
1.5328125000000001,9.5034375,1.6860937500000002,10302.53125,9.772806690524046
1.5328125000000001,9.96328125,1.6860937500000002,10302.5625,10.220538124802767
1.5328125000000001,10.88296875,1.37953125,10302.59375,11.076625363501257
2.4525,12.10921875,1.99265625,10302.625,12.51473587080509
3.0656250000000003,10.1165625,3.5254687500000004,10302.65625,11.143241151669375
2.9123437500000002,9.96328125,3.9853125,10302.6875,11.118967357961884
2.1459375,10.1165625,2.60578125,10302.71875,10.66489477178111
1.6860937500000002,10.1165625,1.99265625,10302.75,10.447891073363053
1.22625,8.430468750000001,1.839375,10302.78125,8.715491540805463
1.99265625,6.591093750000001,1.99265625,10302.8125,7.168254646887009
2.4525,6.1312500000000005,2.1459375,10302.84375,6.943488357188068
3.3721875000000003,6.1312500000000005,2.9123437500000002,10302.875,7.579288965056044
3.67875,7.050937500000001,3.5254687500000004,10302.90625,8.699301759258201
3.67875,7.970625,4.291875,10302.9375,9.77160454934347
2.60578125,8.58375,4.13859375,10302.96875,9.879211416549937
2.29921875,9.81,3.83203125,10303.0,10.779933690024635
2.1459375,11.80265625,3.5254687500000004,10303.03125,12.50346640803249
2.4525,11.649375000000001,3.5254687500000004,10303.0625,12.415781250000002
3.0656250000000003,11.3428125,3.3721875000000003,10303.09375,12.224119624166704
4.291875,11.955937500000001,3.5254687500000004,10303.125,13.183078639936797
4.291875,11.03625,3.5254687500000004,10303.15625,12.355077295806431
3.3721875000000003,8.2771875,2.1459375,10303.1875,9.191764204940135
3.2189062500000003,8.58375,1.99265625,10303.21875,9.381513760553418
3.83203125,9.96328125,2.1459375,10303.25,10.888364639443536
3.5254687500000004,10.1165625,1.839375,10303.28125,10.870007686945664
2.9123437500000002,8.8903125,1.6860937500000002,10303.3125,9.505909456733184
2.4525,7.204218750000001,1.5328125000000001,10303.34375,7.7630559838254305
2.7590625,7.050937500000001,1.6860937500000002,10303.375,7.757000557019548
3.0656250000000003,7.3575,1.99265625,10303.40625,8.215932194297192
2.60578125,8.123906250000001,1.5328125000000001,10303.4375,8.668186825501449
2.29921875,8.123906250000001,1.37953125,10303.46875,8.55496148961918
2.29921875,8.123906250000001,1.839375,10303.5,8.641039289909845
2.1459375,8.737031250000001,1.839375,10303.53125,9.182813469084943
2.29921875,9.5034375,1.37953125,10303.5625,9.87445378977918
2.7590625,9.5034375,1.6860937500000002,10303.59375,10.038459161101446
2.9123437500000002,9.5034375,1.839375,10303.625,10.108430680634623
3.5254687500000004,11.03625,1.839375,10303.65625,11.730773391398865
4.13859375,12.41578125,1.6860937500000002,10303.6875,13.19554827997608
4.5984375,9.96328125,2.29921875,10303.71875,11.21155687531216
4.905,8.8903125,3.0656250000000003,10303.75,10.606353661286297
4.75171875,9.196875,2.9123437500000002,10303.78125,10.753747577607102
3.2189062500000003,9.5034375,2.4525,10303.8125,10.32915475790228
2.7590625,8.8903125,2.1459375,10303.84375,9.552755098947568
2.7590625,7.050937500000001,1.99265625,10303.875,7.8293565788305095
2.7590625,6.1312500000000005,1.99265625,10303.90625,7.01251248641101
2.60578125,6.1312500000000005,1.99265625,10303.9375,6.953632246244809
2.7590625,6.744375000000001,2.29921875,10303.96875,7.641035720364277
3.0656250000000003,7.204218750000001,2.7590625,10304.0,8.301280040896273
3.2189062500000003,7.6640625,3.3721875000000003,10304.03125,8.970555165949962
3.3721875000000003,9.043593750000001,3.3721875000000003,10304.0625,10.223985768053064
3.5254687500000004,10.1165625,3.2189062500000003,10304.09375,11.186381191874425
3.83203125,11.3428125,2.9123437500000002,10304.125,12.321753326101643
3.9853125,11.18953125,2.7590625,10304.15625,12.194291746398765
4.75171875,10.7296875,2.7590625,10304.1875,12.054768799345098
5.518125,10.1165625,2.9123437500000002,10304.21875,11.885970151830069
5.2115625,8.8903125,2.7590625,10304.25,10.668198813200322
4.75171875,8.2771875,1.99265625,10304.28125,9.749940662379535
5.05828125,8.737031250000001,1.99265625,10304.3125,10.290413169462255
5.2115625,10.26984375,1.6860937500000002,10304.34375,11.639286338715506
4.5984375,9.5034375,1.07296875,10304.375,10.611890203742643
4.13859375,8.123906250000001,1.07296875,10304.40625,9.18025451307341
4.13859375,6.591093750000001,1.6860937500000002,10304.4375,7.963252299319493
4.13859375,6.437812500000001,1.839375,10304.46875,7.8712571043843
3.5254687500000004,7.204218750000001,1.6860937500000002,10304.5,8.195889813733904
2.9123437500000002,7.6640625,1.5328125000000001,10304.53125,8.340810169415592
2.7590625,7.81734375,1.5328125000000001,10304.5625,8.430468750000001
2.7590625,8.58375,1.839375,10304.59375,9.201982956517103
2.60578125,9.350156250000001,1.6860937500000002,10304.625,9.851823686813255
2.60578125,10.26984375,1.5328125000000001,10304.65625,10.705573349074857
3.0656250000000003,10.57640625,1.37953125,10304.6875,11.097816554412432
3.2189062500000003,11.3428125,1.37953125,10304.71875,11.871135553356803
3.67875,12.41578125,0.9196875,10304.75,12.98193555322194
3.83203125,10.88296875,1.22625,10304.78125,11.602894525804892
4.13859375,8.58375,2.60578125,10304.8125,9.879211416549937
3.67875,8.8903125,2.4525,10304.84375,9.929028862892698
2.9123437500000002,8.8903125,2.1459375,10304.875,9.598148270355411
2.1459375,7.970625,1.839375,10304.90625,8.456903158671988
2.29921875,7.204218750000001,1.99265625,10304.9375,7.8203486871665255
2.9123437500000002,5.9779687500000005,2.4525,10304.96875,7.087496930802907
3.3721875000000003,5.9779687500000005,2.4525,10305.0,7.288519408023334
3.5254687500000004,6.437812500000001,2.60578125,10305.03125,7.788739026006353
4.291875,7.51078125,3.3721875000000003,10305.0625,9.2845933963816
4.44515625,7.81734375,3.67875,10305.09375,9.716145272435881
4.75171875,8.737031250000001,3.83203125,10305.125,10.658283616209259
5.2115625,9.81,3.5254687500000004,10305.15625,11.654416055668891
5.05828125,10.26984375,3.3721875000000003,10305.1875,11.934301336428199
5.05828125,9.96328125,3.0656250000000003,10305.21875,11.58668369773371
5.518125,9.96328125,3.0656250000000003,10305.25,11.794690899843522
5.9779687500000005,9.96328125,3.0656250000000003,10305.28125,12.016702554494854
5.67140625,9.196875,2.60578125,10305.3125,11.114740417167448
5.518125,9.5034375,2.29921875,10305.34375,11.227263009851637
5.2115625,10.1165625,1.839375,10305.375,11.527728349438041
5.2115625,10.7296875,1.5328125000000001,10305.40625,12.02647461641269
4.5984375,9.96328125,1.07296875,10305.4375,11.025600330434818
3.67875,7.51078125,1.07296875,10305.46875,8.43186210076565
3.5254687500000004,6.744375000000001,1.22625,10305.5,7.708385895267023
3.2189062500000003,6.437812500000001,1.37953125,10305.53125,7.328703412007603
3.0656250000000003,6.744375000000001,1.5328125000000001,10305.5625,7.565326492717037
2.7590625,7.81734375,1.5328125000000001,10305.59375,8.430468750000001
2.4525,8.737031250000001,1.5328125000000001,10305.625,9.203259502677996
2.7590625,9.196875,1.6860937500000002,10305.65625,9.74873570153178
3.0656250000000003,10.1165625,1.37953125,10305.6875,10.660487790282293
3.0656250000000003,9.96328125,1.07296875,10305.71875,10.479326879418503
3.3721875000000003,9.81,0.9196875,10305.75,10.41410455261577
3.83203125,10.7296875,1.07296875,10305.78125,11.443859457679013
3.9853125,10.7296875,0.7664062500000001,10305.8125,11.471542534042733
4.44515625,8.430468750000001,1.6860937500000002,10305.84375,9.678591300671275
4.5984375,7.970625,2.7590625,10305.875,9.606712039555338
5.05828125,8.430468750000001,3.2189062500000003,10305.90625,10.345065006809634
3.67875,9.196875,2.7590625,10305.9375,10.282418840284189
2.60578125,8.737031250000001,2.1459375,10305.96875,9.366475257012874
2.9123437500000002,7.050937500000001,2.1459375,10306.0,7.924803688481916
3.0656250000000003,6.284531250000001,2.29921875,10306.03125,7.360692666672284
3.5254687500000004,6.1312500000000005,2.60578125,10306.0625,7.5373239543340675
3.5254687500000004,7.3575,2.7590625,10306.09375,8.612442280569015
3.83203125,7.970625,3.0656250000000003,10306.125,9.360202082873348
4.44515625,8.2771875,3.5254687500000004,10306.15625,10.03494777785599
4.44515625,8.58375,3.5254687500000004,10306.1875,10.289271502717801
4.905,9.656718750000001,3.3721875000000003,10306.21875,11.343848136843064
4.905,10.1165625,2.9123437500000002,10306.25,11.614026344664898
5.05828125,10.423125,2.7590625,10306.28125,11.909667075474145
5.518125,10.7296875,2.4525,10306.3125,12.312215625681727
5.8246875000000005,10.7296875,2.29921875,10306.34375,12.423348388444401
5.36484375,9.043593750000001,1.37953125,10306.375,10.605246005948175
5.8246875000000005,9.043593750000001,1.37953125,10306.40625,10.845122353271165
5.8246875000000005,9.350156250000001,1.37953125,10306.4375,11.102049938718386
5.2115625,9.96328125,0.613125,10306.46875,11.260696213983964
4.44515625,9.043593750000001,0.45984375,10306.5,10.087490187175758
4.291875,6.744375000000001,1.22625,10306.53125,8.087674215666084
3.83203125,6.284531250000001,1.5328125000000001,10306.5625,7.5185976547065865
3.67875,6.284531250000001,1.5328125000000001,10306.59375,7.441642880095955
3.67875,7.3575,1.6860937500000002,10306.625,8.396958970144432
3.67875,7.51078125,1.839375,10306.65625,8.56319665419851
3.83203125,8.123906250000001,2.1459375,10306.6875,9.235115809434763
3.83203125,9.196875,1.6860937500000002,10306.71875,10.10494361193523
3.67875,9.5034375,1.6860937500000002,10306.75,10.32915475790228
3.83203125,9.81,1.5328125000000001,10306.78125,10.642841615899995
3.67875,9.5034375,1.5328125000000001,10306.8125,10.305243327503844
3.9853125,10.1165625,1.5328125000000001,10306.84375,10.980758930930902
4.291875,11.18953125,0.9196875,10306.875,12.01963500727072
4.13859375,9.81,0.9196875,10306.90625,10.686902419559903
4.905,9.043593750000001,2.1459375,10306.9375,10.509550926131208
4.75171875,8.8903125,2.1459375,10306.96875,10.30638322500498
4.291875,8.8903125,1.99265625,10307.0,10.071173034654171
3.2189062500000003,7.6640625,1.6860937500000002,10307.03125,8.481870288090025
3.0656250000000003,6.744375000000001,1.839375,10307.0625,7.633344691016842
3.5254687500000004,5.9779687500000005,2.1459375,10307.09375,7.264302309039002
3.67875,5.8246875000000005,2.29921875,10307.125,7.262684964633109
4.13859375,6.284531250000001,2.60578125,10307.15625,7.963252299319493
4.905,6.744375000000001,3.2189062500000003,10307.1875,8.939070230561681
5.2115625,7.050937500000001,3.3721875000000003,10307.21875,9.394027456606073
5.67140625,8.737031250000001,3.2189062500000003,10307.25,10.902381453714813
5.9779687500000005,9.5034375,3.0656250000000003,10307.28125,11.63827699159149
5.8246875000000005,9.81,2.60578125,10307.3125,11.702699705431556
5.9779687500000005,9.350156250000001,2.29921875,10307.34375,11.333487509841895
6.437812500000001,9.656718750000001,2.29921875,10307.375,11.831485691243913
6.591093750000001,10.1165625,2.1459375,10307.40625,12.263457970393244
6.284531250000001,9.656718750000001,1.839375,10307.4375,11.667512607212094
5.67140625,9.196875,1.37953125,10307.46875,10.892679426472196
5.36484375,9.196875,1.22625,10307.5,10.717637206494679
4.905,9.5034375,0.9196875,10307.53125,10.734066070882111
4.13859375,8.2771875,0.7664062500000001,10307.5625,9.285858585921627
