x,y,z,t,resultant
3.3721875000000003,8.737031250000001,1.07296875,7313.0,9.426485322595553
2.9123437500000002,8.737031250000001,1.07296875,7313.03125,9.2719320057967
2.4525,10.26984375,0.7664062500000001,7313.0625,10.58639813342825
2.60578125,10.57640625,0.7664062500000001,7313.09375,10.91960821769397
2.9123437500000002,9.5034375,0.7664062500000001,7313.125,9.969174939512769
2.9123437500000002,8.2771875,0.9196875,7313.15625,8.822664230603847
2.4525,6.897656250000001,0.7664062500000001,7313.1875,7.360692666672284
2.4525,8.2771875,0.7664062500000001,7313.21875,8.666831468316165
2.7590625,9.350156250000001,0.7664062500000001,7313.25,9.778815179680993
2.9123437500000002,11.03625,0.613125,7313.28125,11.430506657462262
2.9123437500000002,11.49609375,0.613125,7313.3125,11.875093258268675
2.4525,11.03625,0.3065625,7313.34375,11.309622048455301
1.99265625,9.96328125,-0.45984375,7313.375,10.170993484988557
1.6860937500000002,9.656718750000001,-0.45984375,7313.40625,9.813591871725903
1.6860937500000002,8.58375,-0.3065625,7313.4375,8.753151247561949
1.99265625,8.123906250000001,-0.15328125,7313.46875,8.366123763790176
1.99265625,8.430468750000001,-0.15328125,7313.5,8.664120117876495
1.99265625,8.8903125,-0.3065625,7313.53125,9.116047161172794
1.839375,9.96328125,-0.613125,7313.5625,10.150182063532236
2.7590625,11.3428125,-0.45984375,7313.59375,11.682605769411062
3.67875,10.57640625,0.15328125,7313.625,11.1989761080708
4.13859375,9.043593750000001,1.6860937500000002,7313.65625,10.087490187175758
3.9853125,7.81734375,2.1459375,7313.6875,9.03319582330786
3.5254687500000004,7.3575,2.1459375,7313.71875,8.436040772254056
3.2189062500000003,8.123906250000001,1.99265625,7313.75,8.962694301143056
3.9853125,9.196875,2.4525,7313.78125,10.318913786745252
5.2115625,11.18953125,3.83203125,7313.8125,12.924800067587483
4.291875,9.350156250000001,3.5254687500000004,7313.84375,10.875410007087808
3.83203125,9.043593750000001,3.2189062500000003,7313.875,10.335976434875647
3.0656250000000003,8.737031250000001,3.0656250000000003,7313.90625,9.753554651752692
3.0656250000000003,8.737031250000001,2.9123437500000002,7313.9375,9.706467834504252
2.9123437500000002,8.2771875,2.29921875,7313.96875,9.07083159851796
3.0656250000000003,8.58375,2.1459375,7314.0,9.363966491665337
3.2189062500000003,8.737031250000001,2.1459375,7314.03125,9.555214297108773
2.9123437500000002,8.8903125,1.99265625,7314.0625,9.565044767092541
2.9123437500000002,9.350156250000001,1.6860937500000002,7314.09375,9.937307490028031
3.5254687500000004,11.49609375,1.839375,7314.125,12.164390728953121
3.2189062500000003,11.3428125,1.5328125000000001,7314.15625,11.88992291886712
3.0656250000000003,10.7296875,1.37953125,7314.1875,11.243992038329084
2.29921875,9.656718750000001,1.07296875,7314.21875,9.984482250744389
1.99265625,8.737031250000001,1.07296875,7314.25,9.025389516947023
1.22625,7.3575,0.613125,7314.28125,7.484144411896727
1.5328125000000001,8.58375,0.613125,7314.3125,8.741064036390606
1.99265625,9.5034375,0.613125,7314.34375,9.72943603261234
2.60578125,10.7296875,0.45984375,7314.375,11.051142295931308
2.29921875,10.423125,0.15328125,7314.40625,10.674803828060641
1.99265625,9.96328125,0.0,7314.4375,10.160593102632623
1.839375,9.656718750000001,-0.45984375,7314.46875,9.841086001130193
1.839375,9.656718750000001,-0.3065625,7314.5,9.835115554665986
1.839375,9.350156250000001,-0.15328125,7314.53125,9.530593760707706
1.6860937500000002,9.196875,-0.15328125,7314.5625,9.351412569286826
1.6860937500000002,9.196875,0.0,7314.59375,9.35015625
2.1459375,9.350156250000001,0.3065625,7314.625,9.598148270355411
2.29921875,9.656718750000001,0.3065625,7314.65625,9.931394889105931
1.839375,9.656718750000001,0.15328125,7314.6875,9.83153154644932
1.839375,10.1165625,0.0,7314.71875,10.282418840284189
3.0656250000000003,10.26984375,0.3065625,7314.75,10.722020698377955
