x,y,z,t,resultant
0.7664062500000001,12.10921875,3.3721875000000003,6365.0,12.593339740138312
1.22625,12.10921875,3.2189062500000003,6365.03125,12.589607827257394
1.839375,12.10921875,3.5254687500000004,6365.0625,12.74540737023353
2.7590625,9.656718750000001,3.83203125,6365.09375,10.749377023645808
3.0656250000000003,9.043593750000001,3.0656250000000003,6365.125,10.029092740437147
3.2189062500000003,10.26984375,2.1459375,6365.15625,10.9743380597469
3.3721875000000003,11.80265625,1.839375,6365.1875,12.41199595075044
3.2189062500000003,11.3428125,1.6860937500000002,6365.21875,11.910653424150768
2.4525,7.6640625,1.5328125000000001,6365.25,8.191588637990954
2.29921875,6.437812500000001,1.6860937500000002,6365.28125,7.040933800235369
2.7590625,5.67140625,1.5328125000000001,6365.3125,6.490515302470334
2.9123437500000002,6.744375000000001,1.6860937500000002,6365.34375,7.537323954334067
2.7590625,7.6640625,1.839375,6365.375,8.350663463069116
2.4525,8.8903125,1.99265625,6365.40625,9.435204901236661
1.839375,9.5034375,1.99265625,6365.4375,9.882778133586493
0.9196875,10.26984375,1.37953125,6365.46875,10.402817994024353
1.22625,10.423125,1.5328125000000001,6365.5,10.606353661286297
1.5328125000000001,10.57640625,1.839375,6365.53125,10.844039086789586
2.1459375,12.262500000000001,1.6860937500000002,6365.5625,12.56251830397454
2.4525,13.182187500000001,1.5328125000000001,6365.59375,13.495715531060682
3.0656250000000003,10.1165625,2.29921875,6365.625,10.81800814925663
3.2189062500000003,9.196875,3.9853125,6365.65625,10.527420526157883
2.60578125,9.196875,3.67875,6365.6875,10.24235359919665
1.6860937500000002,9.043593750000001,2.60578125,6365.71875,9.561359525280896
1.22625,7.6640625,2.4525,6365.75,8.139797252782545
1.37953125,5.36484375,2.9123437500000002,6365.78125,6.258306564063852
2.7590625,5.2115625,3.0656250000000003,6365.8125,6.646116626341845
3.2189062500000003,5.9779687500000005,3.0656250000000003,6365.84375,7.449531828436645
3.83203125,7.970625,3.67875,6365.875,9.578545189855376
3.67875,8.2771875,3.9853125,6365.90625,9.895845097580727
3.67875,8.430468750000001,4.13859375,6365.9375,10.086325551694515
3.5254687500000004,9.81,3.83203125,6365.96875,11.10628170938425
3.5254687500000004,9.96328125,3.83203125,6366.0,11.241902271181896
3.3721875000000003,9.96328125,3.67875,6366.03125,11.143241151669374
3.83203125,9.656718750000001,3.5254687500000004,6366.0625,10.971126214970125
5.9779687500000005,9.656718750000001,4.44515625,6366.09375,12.196218326985305
6.1312500000000005,8.737031250000001,4.291875,6366.125,11.50426584539846
5.9779687500000005,9.656718750000001,3.67875,6366.15625,11.938238100954353
5.2115625,10.1165625,3.3721875000000003,6366.1875,11.869156206022767
4.75171875,10.57640625,3.2189062500000003,6366.21875,12.033310337992189
