,x,y,z,t
24802,-8.58375,1.37953125,4.13859375,775.0
24803,-8.430468750000001,1.22625,4.5984375,775.03125
24804,-7.204218750000001,0.0,5.9779687500000005,775.0625
24805,-7.3575,-0.3065625,5.518125,775.09375
24806,-9.81,-0.15328125,3.3721875000000003,775.125
24807,-7.81734375,0.0,4.905,775.15625
24808,-8.2771875,0.0,4.75171875,775.1875
24809,-8.430468750000001,-0.45984375,4.5984375,775.21875
24810,-9.043593750000001,-0.3065625,3.5254687500000004,775.25
24811,-9.043593750000001,0.0,3.67875,775.28125
24812,-8.2771875,-0.15328125,4.5984375,775.3125
24813,-9.196875,-0.15328125,3.83203125,775.34375
24814,-7.3575,-0.45984375,5.2115625,775.375
24815,-7.970625,0.0,5.2115625,775.40625
24816,-8.737031250000001,0.3065625,3.83203125,775.4375
24817,-8.737031250000001,0.15328125,3.83203125,775.46875
24818,-8.58375,0.0,4.13859375,775.5
24819,-8.2771875,-0.45984375,4.905,775.53125
24820,-8.8903125,-0.15328125,3.67875,775.5625
24821,-10.26984375,0.15328125,2.4525,775.59375
24822,-6.284531250000001,-0.7664062500000001,5.8246875000000005,775.625
24823,-8.737031250000001,0.15328125,4.291875,775.65625
24824,-8.123906250000001,-0.45984375,4.905,775.6875
24825,-8.430468750000001,0.0,4.5984375,775.71875
24826,-9.196875,0.0,4.291875,775.75
24827,-10.57640625,-0.613125,3.3721875000000003,775.78125
24828,-8.123906250000001,-1.37953125,4.75171875,775.8125
24829,-8.58375,0.9196875,3.83203125,775.84375
24830,-8.8903125,1.22625,4.291875,775.875
24831,-7.050937500000001,0.15328125,5.9779687500000005,775.90625
24832,-8.123906250000001,-0.15328125,4.905,775.9375
24833,-9.196875,0.0,3.83203125,775.96875
24834,-8.430468750000001,0.0,4.44515625,776.0
24835,-8.123906250000001,0.15328125,4.75171875,776.03125
24836,-8.430468750000001,-0.15328125,4.5984375,776.0625
24837,-10.26984375,0.0,2.9123437500000002,776.09375
24838,-8.58375,-0.15328125,3.9853125,776.125
24839,-7.81734375,-0.15328125,5.05828125,776.15625
24840,-8.737031250000001,0.15328125,4.13859375,776.1875
24841,-8.58375,-0.15328125,4.291875,776.21875
24842,-9.043593750000001,0.0,3.83203125,776.25
24843,-9.043593750000001,0.0,3.83203125,776.28125
24844,-8.737031250000001,0.0,3.9853125,776.3125
24845,-7.970625,-0.15328125,4.291875,776.34375
24846,-8.737031250000001,-0.15328125,3.9853125,776.375
24847,-9.5034375,0.15328125,3.5254687500000004,776.40625
24848,-9.196875,0.0,3.67875,776.4375
24849,-8.8903125,-0.3065625,4.44515625,776.46875
24850,-7.204218750000001,-0.15328125,5.05828125,776.5
24851,-7.970625,-0.15328125,4.905,776.53125
24852,-8.8903125,0.3065625,3.83203125,776.5625
24853,-9.5034375,0.45984375,2.9123437500000002,776.59375
24854,-8.58375,-0.3065625,4.5984375,776.625
24855,-8.2771875,-0.45984375,4.44515625,776.65625
24856,-10.26984375,0.0,2.60578125,776.6875
24857,-9.5034375,0.0,3.3721875000000003,776.71875
24858,-7.81734375,-0.3065625,5.36484375,776.75
24859,-9.196875,0.7664062500000001,3.67875,776.78125
24860,-8.2771875,-0.3065625,4.44515625,776.8125
24861,-7.51078125,-0.15328125,5.36484375,776.84375
24862,-9.196875,0.0,3.83203125,776.875
24863,-9.043593750000001,-0.3065625,3.83203125,776.90625
24864,-8.123906250000001,0.15328125,3.83203125,776.9375
24865,-8.123906250000001,0.9196875,3.83203125,776.96875
24866,-7.81734375,0.45984375,5.67140625,777.0
24867,-7.51078125,-0.45984375,5.518125,777.03125
24868,-9.96328125,0.3065625,2.60578125,777.0625
24869,-9.81,0.15328125,2.60578125,777.09375
24870,-7.050937500000001,-0.45984375,5.2115625,777.125
24871,-8.8903125,0.15328125,4.44515625,777.15625
24872,-9.196875,0.3065625,3.3721875000000003,777.1875
24873,-8.58375,0.0,4.291875,777.21875
24874,-7.970625,-0.15328125,5.05828125,777.25
24875,-7.6640625,-0.15328125,5.2115625,777.28125
24876,-8.2771875,0.0,4.5984375,777.3125
24877,-8.737031250000001,0.0,4.291875,777.34375
24878,-9.5034375,-0.15328125,3.9853125,777.375
24879,-8.123906250000001,-1.37953125,6.284531250000001,777.40625
24880,-7.81734375,-0.3065625,6.437812500000001,777.4375
24881,-7.6640625,0.45984375,3.2189062500000003,777.46875
24882,-8.123906250000001,0.45984375,2.60578125,777.5
24883,-8.8903125,0.45984375,2.7590625,777.53125
24884,-7.3575,-1.22625,5.518125,777.5625
24885,-7.970625,-0.3065625,5.8246875000000005,777.59375
24886,-8.123906250000001,-0.15328125,5.36484375,777.625
24887,-7.970625,-0.45984375,5.36484375,777.65625
24888,-8.2771875,-0.15328125,4.905,777.6875
24889,-8.8903125,-0.15328125,3.9853125,777.71875
24890,-8.8903125,-0.3065625,4.13859375,777.75
24891,-8.430468750000001,-0.3065625,4.44515625,777.78125
24892,-8.8903125,-0.3065625,4.13859375,777.8125
24893,-8.8903125,-0.3065625,4.13859375,777.84375
24894,-8.2771875,-0.3065625,4.5984375,777.875
24895,-8.430468750000001,-0.3065625,4.44515625,777.90625
24896,-8.430468750000001,-0.15328125,4.44515625,777.9375
24897,-7.81734375,-0.7664062500000001,5.36484375,777.96875
24898,-8.2771875,-0.613125,4.291875,778.0
24899,-10.57640625,0.15328125,2.60578125,778.03125
24900,-8.8903125,0.0,3.83203125,778.0625
24901,-7.51078125,-0.45984375,5.2115625,778.09375
24902,-9.350156250000001,-0.15328125,3.5254687500000004,778.125
24903,-9.5034375,0.0,3.5254687500000004,778.15625
24904,-8.8903125,-0.3065625,4.5984375,778.1875
24905,-7.050937500000001,-0.45984375,5.05828125,778.21875
24906,-9.350156250000001,-0.15328125,2.9123437500000002,778.25
24907,-7.81734375,-0.613125,5.2115625,778.28125
24908,-8.430468750000001,0.0,5.05828125,778.3125
24909,-8.123906250000001,-0.45984375,4.5984375,778.34375
24910,-8.430468750000001,0.0,4.13859375,778.375
24911,-8.58375,-0.3065625,4.44515625,778.40625
24912,-9.196875,0.15328125,4.13859375,778.4375
24913,-9.043593750000001,0.0,4.291875,778.46875
24914,-8.430468750000001,-0.613125,4.5984375,778.5
24915,-9.196875,-0.45984375,3.9853125,778.53125
24916,-8.123906250000001,-1.07296875,5.67140625,778.5625
24917,-8.8903125,0.45984375,5.2115625,778.59375
24918,-8.2771875,1.07296875,4.905,778.625
24919,-7.204218750000001,1.22625,3.3721875000000003,778.65625
24920,-7.6640625,0.45984375,2.9123437500000002,778.6875
24921,-8.123906250000001,-1.22625,3.5254687500000004,778.71875
24922,-7.3575,-0.45984375,5.518125,778.75
24923,-8.58375,-0.3065625,5.05828125,778.78125
24924,-8.58375,-0.15328125,4.905,778.8125
24925,-7.6640625,-0.3065625,5.2115625,778.84375
24926,-8.430468750000001,-0.45984375,4.5984375,778.875
24927,-9.350156250000001,0.0,3.83203125,778.90625
24928,-9.196875,0.15328125,3.9853125,778.9375
24929,-7.970625,-0.45984375,5.05828125,778.96875
24930,-8.58375,-0.45984375,4.44515625,779.0
24931,-9.350156250000001,-0.3065625,4.5984375,779.03125
24932,-8.123906250000001,0.45984375,4.905,779.0625
24933,-8.58375,0.15328125,3.83203125,779.09375
24934,-7.204218750000001,-0.45984375,5.9779687500000005,779.125
24935,-7.050937500000001,-0.9196875,6.284531250000001,779.15625
24936,-11.649375000000001,0.613125,1.22625,779.1875
24937,-7.970625,-0.15328125,5.2115625,779.21875
24938,-5.9779687500000005,-0.45984375,5.36484375,779.25
24939,-7.204218750000001,-0.7664062500000001,5.518125,779.28125
24940,-7.3575,-0.3065625,5.36484375,779.3125
24941,-8.58375,-0.15328125,4.291875,779.34375
24942,-9.5034375,0.0,3.3721875000000003,779.375
