1651604593.000000, 1651604593.000000, 1651604593.000000
32.000000, 32.000000, 32.000000
-40,11,48
-40,11,48
-40,11,48
-40,11,48
-40,11,48
-40,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,47
-41,11,48
-41,11,47
-41,11,47
-41,11,48
-41,11,48
-41,11,48
-41,11,47
-41,11,47
-41,11,47
-41,11,47
-41,11,48
-41,11,47
-41,11,47
-41,11,47
-41,10,47
-41,11,47
-41,11,48
-41,11,47
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,47
-41,11,48
-40,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-40,11,48
-41,11,48
-41,11,48
-41,11,48
-40,11,48
-41,11,48
-40,11,48
-41,11,48
-40,11,48
-41,11,48
-41,11,48
-41,11,48
-40,11,48
-41,11,48
-40,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-40,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,48
-41,11,47
-41,11,48
-41,11,48
-40,11,48
-40,11,48
-41,11,48
-40,11,48
-41,11,48
-41,11,47
-41,11,48
-41,11,47
-41,11,48
-41,11,48
-40,11,48
-40,11,48
-41,11,48
-41,11,47
-41,11,47
-41,11,48
-41,11,47
-40,11,47
-41,11,48
-40,11,48
-41,11,47
-42,11,47
-49,13,42
-51,6,46
-40,12,48
-33,13,62
-21,3,58
-24,-1,48
-23,-2,55
-24,2,59
-25,4,56
-26,5,59
-26,6,61
-26,5,57
-24,5,58
-23,5,58
-24,6,57
-23,6,58
-20,8,61
-27,8,58
-26,8,57
-26,6,57
-24,6,58
-24,6,58
-23,5,58
-24,6,60
-24,5,57
-24,5,57
-25,6,58
-25,5,57
-24,6,59
-24,6,59
-23,5,58
-23,6,58
-24,6,59
-25,5,58
-24,5,58
-23,5,58
-24,5,58
-23,7,59
-23,7,60
-23,6,59
-23,6,59
-23,6,58
-23,6,59
-24,6,58
-24,6,58
-24,6,58
-24,5,58
-24,6,58
-22,6,59
-22,7,60
-25,6,57
-27,5,56
-32,6,57
-29,5,57
-28,5,58
-28,4,55
-29,5,57
-31,4,56
-30,2,57
-27,3,57
-27,2,55
-27,-1,55
-27,0,59
-26,1,58
-26,-1,55
-28,-1,55
-30,-2,57
-28,-2,56
-29,-2,56
-30,-3,57
-29,-3,56
-28,-3,56
-27,-3,56
-27,-3,57
-29,-3,57
-29,-3,57
-28,-3,56
-29,-3,57
-29,-4,57
-27,-5,56
-27,-5,56
-28,-4,57
-29,-4,58
-29,-5,56
-26,-5,54
-27,-4,55
-30,-4,59
-30,-3,57
-28,-4,55
-29,-4,56
-29,-4,57
-28,-5,56
-28,-5,56
-28,-6,55
-29,-4,56
-30,-3,56
-30,-4,56
-29,-4,56
-29,-4,56
-29,-4,56
-29,-5,55
-29,-4,54
-28,-1,56
-29,2,59
-30,6,57
-28,5,56
-26,4,57
-21,8,56
-31,9,55
-30,12,57
-22,9,58
-22,10,58
-22,9,59
-24,11,58
-29,11,55
-30,10,55
-30,11,55
-28,10,56
-29,11,55
-32,10,54
-32,10,54
-31,10,54
-31,10,55
-31,10,54
-30,10,55
-30,10,55
-31,10,54
-31,10,55
-31,11,54
-30,10,55
-30,10,54
-33,10,57
-30,9,54
-34,10,55
-35,12,55
-25,11,59
-27,9,60
-27,8,57
-29,6,50
-28,5,52
-18,6,51
-15,10,64
-4,8,64
-7,22,73
-15,16,71
-19,14,67
-60,15,44
-33,1,45
-63,6,31
-61,1,26
-63,-4,26
-65,-5,26
-60,-10,23
-52,-12,25
-53,-13,25
-54,-11,25
-57,-10,23
-55,-7,25
-56,-6,36
-62,-7,34
-59,-8,25
-57,-8,26
-57,-8,25
-58,-9,24
-58,-8,21
-61,-6,25
-63,-8,24
-63,-9,23
-60,-8,25
-59,-7,27
-60,-7,28
-60,-6,28
-54,-6,32
-54,-6,34
-52,-7,39
-52,-8,37
-42,-8,42
-43,-8,41
-44,-9,39
-56,-5,37
-56,-5,36
-56,-3,34
-57,-2,33
-57,-4,33
-52,-5,37
-52,-5,39
-50,-5,39
-50,-5,39
-50,-4,41
-50,-5,40
-49,-6,41
-48,-7,40
-48,-7,41
-48,-7,42
-49,-6,43
-48,-5,42
-48,-6,43
-48,-7,43
-47,-7,43
-47,-7,42
-43,-7,47
-43,-6,46
-43,-6,49
-41,-6,49
-38,-7,52
-33,-7,49
-33,-7,48
-30,-7,57
-39,-8,41
-38,-2,50
-38,2,57
-40,2,54
-38,0,49
-36,-3,47
-33,-4,49
-42,-3,38
-55,-2,33
-53,2,39
-61,6,29
-63,1,25
-56,-2,27
-58,-2,27
-58,-1,28
-57,0,30
-58,1,30
-56,1,31
-57,1,31
-57,0,30
-56,0,30
-57,1,30
-57,1,30
-62,2,25
-61,2,28
-66,4,28
-50,-2,41
-51,-3,40
-50,-4,46
-55,-7,55
-17,-4,40
-32,-24,1
-80,7,54
10,22,78
-11,-1,40
-34,12,51
-45,12,51
-43,11,48
-40,8,49
-42,9,50
-38,10,50
-37,10,50
-38,11,51
-39,10,50
-39,9,50
-40,10,49
-39,10,49
-38,10,50
-38,10,51
-39,10,50
-41,9,48
-40,9,49
-39,11,50
-39,9,49
-37,11,52
-48,10,45
-40,8,52
-29,6,59
-40,10,57
-60,11,52
-54,11,52
-41,3,49
-51,1,54
-37,-2,56
-32,-6,57
-28,-3,60
-14,1,70
8,4,75
18,3,76
28,-1,78
23,0,74
5,0,74
-4,0,73
-15,-3,56
-18,-15,43
-15,-25,38
-15,-39,32
-14,-43,29
-7,-47,22
-7,-45,20
-9,-44,20
-17,-42,24
-22,-42,23
-27,-42,22
-45,-37,33
-52,-35,36
-65,-36,35
-68,-34,39
-60,-37,28
-58,-36,26
-48,-28,38
-31,-22,49
-29,-20,51
-12,-12,62
-14,-13,56
4,14,45
9,4,45
2,17,62
-8,22,72
3,25,79
14,19,68
11,16,61
-1,15,51
8,19,63
2,18,85
-38,32,79
-6,5,40
-20,13,49
-28,19,60
-31,19,55
-23,16,56
-22,15,59
-23,14,58
-24,15,57
-27,16,55
-27,15,55
-25,15,56
-25,15,56
-26,15,56
-25,16,56
-25,16,56
-23,16,56
-23,14,59
-21,21,59
-37,11,65
-57,23,78
-73,38,89
-73,18,78
-77,-8,47
-69,-18,28
-56,-23,24
-41,-24,22
-34,-25,16
-25,-29,15
-11,-20,32
-15,-22,31
-14,-26,31
-16,-27,31
-24,-25,38
-25,-24,41
