1623781234.000000, 1623781234.000000, 1623781234.000000
32.000000, 32.000000, 32.000000
15,58,17
15,58,17
16,59,18
16,59,18
15,58,18
15,58,18
15,59,17
15,59,18
15,58,17
15,58,17
15,59,17
15,59,17
15,59,17
15,59,17
15,59,17
15,59,17
15,58,17
15,58,17
15,58,17
15,59,17
15,59,17
15,59,17
15,58,17
15,58,17
15,58,17
15,58,16
15,59,16
15,59,17
15,59,17
15,58,17
15,58,17
15,58,17
15,59,17
16,58,17
16,59,17
16,59,17
16,58,17
16,58,17
16,58,17
15,59,17
16,59,17
16,59,17
16,58,17
16,59,17
16,59,17
16,59,17
16,59,17
15,59,16
15,59,16
15,59,16
16,59,16
15,58,16
16,59,16
16,59,16
16,59,16
16,59,17
15,59,17
15,59,17
15,59,17
16,59,17
16,59,17
16,59,17
16,59,16
16,59,16
16,59,16
16,59,16
16,59,15
16,59,15
16,59,15
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
15,59,16
15,59,16
15,58,16
15,59,16
16,59,16
15,59,17
15,58,17
15,58,16
15,58,16
16,59,17
16,58,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,17
16,59,17
16,59,17
16,58,17
15,59,17
15,59,16
15,59,16
15,59,16
15,59,16
15,59,16
15,59,15
15,59,16
15,59,16
16,59,17
16,59,16
16,59,17
16,58,16
16,58,16
16,59,16
16,59,16
16,58,16
16,59,16
16,59,16
16,59,16
16,58,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,17
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,15
16,59,15
16,59,15
16,58,16
16,58,15
15,59,15
16,59,16
16,59,16
16,59,15
16,59,15
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
16,60,15
16,59,16
16,59,16
16,59,15
16,59,16
16,59,16
16,59,16
16,59,16
16,59,15
17,59,16
16,59,16
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
15,59,15
16,59,16
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
16,59,15
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,58,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,58,16
16,59,16
16,59,16
16,59,16
16,58,16
16,59,16
16,59,17
16,59,16
16,59,16
16,58,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,59,16
16,58,16
16,59,16
16,59,17
16,59,17
16,59,16
17,59,16
16,59,16
17,59,16
17,58,16
16,59,16
17,59,16
17,59,16
17,58,16
16,59,16
17,59,16
17,59,16
16,59,16
16,59,16
17,59,16
16,59,16
16,58,16
16,59,16
16,59,16
16,58,16
16,59,16
16,59,16
16,58,17
16,58,16
16,59,16
16,59,17
16,58,17
16,59,16
