,x,y,z,t
300098,-7.3575,1.22625,5.8246875000000005,9378.0
300099,-7.51078125,1.07296875,5.8246875000000005,9378.03125
300100,-7.6640625,1.07296875,5.9779687500000005,9378.0625
300101,-7.6640625,0.9196875,5.9779687500000005,9378.09375
300102,-7.3575,0.7664062500000001,6.1312500000000005,9378.125
300103,-7.51078125,0.7664062500000001,5.9779687500000005,9378.15625
300104,-7.050937500000001,0.7664062500000001,6.591093750000001,9378.1875
300105,-6.744375000000001,0.45984375,7.204218750000001,9378.21875
300106,-7.51078125,0.3065625,6.591093750000001,9378.25
300107,-8.2771875,0.613125,5.67140625,9378.28125
300108,-7.6640625,0.613125,5.8246875000000005,9378.3125
300109,-7.81734375,0.613125,5.518125,9378.34375
300110,-7.81734375,0.613125,5.05828125,9378.375
300111,-7.6640625,0.613125,5.2115625,9378.40625
300112,-7.3575,0.613125,5.8246875000000005,9378.4375
300113,-7.51078125,0.45984375,5.8246875000000005,9378.46875
300114,-7.81734375,0.45984375,5.8246875000000005,9378.5
300115,-8.123906250000001,0.613125,5.518125,9378.53125
300116,-7.970625,0.613125,5.518125,9378.5625
300117,-7.6640625,0.45984375,5.518125,9378.59375
300118,-7.6640625,0.613125,5.36484375,9378.625
300119,-7.204218750000001,0.3065625,5.518125,9378.65625
300120,-6.591093750000001,0.0,5.518125,9378.6875
300121,-6.1312500000000005,-0.15328125,5.2115625,9378.71875
300122,-4.5984375,-0.45984375,4.5984375,9378.75
300123,-3.3721875000000003,-0.7664062500000001,4.44515625,9378.78125
300124,-2.7590625,-1.6860937500000002,4.13859375,9378.8125
300125,-5.9779687500000005,-3.0656250000000003,3.3721875000000003,9378.84375
300126,-7.050937500000001,-3.67875,4.13859375,9378.875
300127,-7.51078125,-4.291875,4.75171875,9378.90625
300128,-7.050937500000001,-4.5984375,4.75171875,9378.9375
300129,-4.905,-6.1312500000000005,5.36484375,9378.96875
300130,-3.83203125,-7.6640625,5.05828125,9379.0
300131,-3.9853125,-8.58375,4.44515625,9379.03125
300132,-6.591093750000001,-11.18953125,3.0656250000000003,9379.0625
300133,-7.050937500000001,-11.80265625,2.1459375,9379.09375
300134,-7.204218750000001,-12.41578125,1.6860937500000002,9379.125
300135,-7.204218750000001,-11.955937500000001,1.37953125,9379.15625
300136,-6.897656250000001,-11.3428125,1.37953125,9379.1875
300137,-5.518125,-10.423125,1.99265625,9379.21875
300138,-4.5984375,-10.1165625,2.4525,9379.25
300139,-3.9853125,-9.656718750000001,2.60578125,9379.28125
300140,-4.13859375,-9.350156250000001,2.60578125,9379.3125
300141,-4.291875,-9.196875,2.60578125,9379.34375
300142,-4.5984375,-9.196875,2.29921875,9379.375
300143,-4.5984375,-9.196875,2.29921875,9379.40625
300144,-4.75171875,-9.5034375,2.1459375,9379.4375
300145,-4.13859375,-9.5034375,2.60578125,9379.46875
300146,-2.4525,-9.350156250000001,2.7590625,9379.5
300147,-2.29921875,-9.043593750000001,2.4525,9379.53125
