1622758197.000000, 1622758197.000000, 1622758197.000000
32.000000, 32.000000, 32.000000
1,-25,56
-2,-26,56
-2,-26,56
-3,-25,58
-1,-25,57
1,-24,59
0,-25,58
0,-25,58
2,-26,55
4,-26,53
-2,-27,55
-2,-26,57
0,-25,57
0,-26,58
0,-26,58
0,-25,58
0,-26,56
0,-25,56
1,-25,57
0,-26,56
2,-26,56
1,-26,56
-2,-26,58
-1,-26,57
-1,-26,56
-1,-26,56
0,-26,57
2,-26,56
1,-26,56
0,-26,57
1,-26,58
0,-27,56
1,-26,55
0,-26,57
-1,-27,56
1,-26,56
1,-26,56
1,-26,56
1,-27,56
1,-27,56
0,-27,57
0,-26,56
1,-26,56
1,-26,56
1,-27,56
0,-26,57
0,-26,56
2,-26,58
3,-26,58
3,-26,56
0,-26,53
-2,-27,56
1,-27,57
0,-25,59
-3,-26,59
-2,-26,58
-4,-28,55
-1,-29,54
1,-28,52
-3,-29,53
0,-29,54
-3,-30,51
-2,-29,57
-3,-27,58
-2,-28,59
-3,-29,56
3,-27,56
-2,-28,51
-3,-28,57
-2,-27,59
-7,-28,52
-7,-29,52
-2,-29,61
0,-27,60
-11,-29,52
-9,-28,61
-9,-29,61
-8,-23,59
-10,-23,60
-1,-11,67
2,-14,66
13,-15,70
20,-24,67
23,-28,61
3,-41,52
-19,-47,43
-31,-56,29
-26,-58,23
-16,-49,25
-6,-39,27
-7,-31,24
-15,-29,39
-6,-29,55
21,-24,69
11,-19,63
-13,-16,67
11,-10,76
9,-9,70
-3,-13,63
2,-13,64
12,-13,65
9,-14,62
-4,-16,56
-4,-18,55
-1,-14,59
-2,-12,68
-4,-12,67
-4,-13,60
-4,-16,57
-6,-20,53
1,-21,54
3,-19,55
-4,-15,55
-5,-14,53
-14,-12,58
-14,-12,62
-5,-15,65
-3,-16,65
-7,-16,61
-5,-15,63
-4,-14,63
-10,-14,61
-10,-14,61
-9,-14,60
-8,-13,60
-12,-13,60
-9,-13,64
-13,-11,60
-20,-16,51
0,-15,62
6,-17,68
5,-16,63
-5,-13,52
-5,-12,56
4,-9,65
-8,-9,61
-8,-12,59
-2,-12,62
-3,-11,61
-6,-12,61
-6,-12,62
-3,-11,63
-2,-11,66
-4,-10,66
-5,-10,65
