1651594452.000000, 1651594452.000000, 1651594452.000000
32.000000, 32.000000, 32.000000
-32,40,11
-36,40,15
-40,39,4
-44,31,4
-40,35,23
-46,31,29
-48,37,27
-31,36,22
-30,34,15
-35,29,16
-36,34,17
-31,41,10
-39,54,-18
-80,127,34
-53,74,80
-40,59,53
-25,43,16
-36,38,23
-43,40,29
-49,40,26
-50,39,20
-48,40,14
-46,42,19
-44,42,30
-43,39,30
-44,38,27
-45,39,23
-45,40,23
-46,41,21
-46,41,21
-46,40,23
-45,40,24
-45,40,25
-44,41,25
-44,41,24
-45,41,23
-47,41,22
-47,41,22
-46,39,24
-45,39,24
-41,40,24
-42,40,24
-46,42,23
-50,43,22
-50,42,23
-51,41,25
-50,44,27
-41,42,24
-44,38,23
-53,40,22
-72,47,10
-70,50,17
-59,32,37
-67,26,36
-68,25,34
-72,20,27
-70,16,28
-58,12,37
-52,10,36
-55,13,36
-53,9,35
-52,8,34
-51,0,38
-44,-4,41
-36,-10,42
-35,-10,42
-32,-6,43
-22,-4,42
-20,-4,41
-22,-2,42
-13,1,47
-5,3,52
-11,6,50
-16,16,57
-15,13,64
-16,9,65
-12,5,60
-10,6,55
-36,12,47
-41,24,62
-40,20,61
-37,14,49
-42,25,57
-54,20,34
-61,23,30
-43,11,54
1,3,73
-5,-1,63
-5,-1,51
-17,-6,44
-25,-4,50
-6,-4,65
-10,-7,64
-14,1,69
-14,1,72
-7,-5,59
14,-6,61
27,-6,60
22,1,59
22,2,61
19,-4,61
20,-6,62
14,-1,53
13,2,51
9,-1,62
20,-1,73
9,-5,64
11,-5,62
14,-3,61
7,0,60
12,-7,70
13,-7,65
11,-3,62
5,-1,60
1,-6,66
2,-9,67
2,-8,63
-1,-4,60
-2,-2,61
-3,-4,68
-3,-3,67
-4,1,55
-7,0,63
-10,-2,65
-9,-3,70
-9,0,64
5,6,68
3,7,66
1,5,65
-6,3,63
-7,2,62
-1,3,62
-1,3,63
-8,1,63
-3,3,64
3,5,64
-7,11,53
-6,15,53
2,12,65
3,7,64
-9,8,53
-20,20,53
-23,20,57
-33,12,64
-24,8,68
-13,11,61
-16,12,60
-21,12,58
-16,14,68
-11,19,67
-8,26,55
-10,28,43
-24,49,37
-27,48,51
-28,42,53
-19,34,51
-26,37,47
-45,37,37
-59,34,29
-69,30,27
-59,13,33
-63,13,32
-48,35,25
-61,44,21
-49,55,19
-27,66,18
-29,71,16
-29,70,0
-29,64,-10
-24,54,-18
-27,53,-19
-44,37,-30
8,48,-43
16,50,-36
-24,58,-37
-85,60,-64
-15,35,-29
6,40,-19
-5,39,-56
-35,57,-41
-10,69,-17
41,77,-29
37,51,-52
-7,71,-46
-1,56,-54
17,39,-63
5,26,-57
12,33,-47
18,40,-44
10,35,-50
10,29,-52
1,26,-53
3,23,-63
30,29,-54
33,14,-53
14,28,-58
3,36,-58
0,27,-52
40,29,-58
32,28,-54
37,31,-63
24,23,-62
22,18,-56
5,33,-28
10,41,-7
58,37,-58
47,35,-48
24,49,-40
42,50,-28
57,51,-23
43,48,-40
35,45,-42
44,40,-41
41,38,-43
42,43,-12
50,48,-32
40,49,-36
31,42,-21
40,42,-17
39,43,-29
45,45,-43
25,41,-8
34,53,12
30,60,9
7,52,15
12,55,10
23,68,13
4,57,8
-1,54,-3
5,51,-16
6,50,-17
11,50,-1
3,50,4
-4,69,-16
-10,82,-10
-3,80,11
-11,67,38
-8,62,37
-7,85,-32
12,81,-32
-14,65,11
-58,73,-38
-28,54,6
-62,56,-21
-61,58,-29
-40,52,-13
-11,56,-15
7,53,7
-24,37,17
-46,53,11
-70,56,-11
-52,55,-9
-35,54,-13
-31,42,-12
-22,42,-5
-28,52,-18
-23,65,-27
-58,61,-8
-38,61,1
-41,60,-6
-34,52,-17
-40,48,-18
-40,53,-24
-33,60,-23
-44,67,-25
-46,56,-11
-44,49,-8
-34,36,-13
-40,28,-18
-46,45,-27
-33,55,-28
-30,54,-29
-36,50,-12
-36,45,-2
-35,49,4
-36,55,-7
-36,52,-33
-50,43,-29
-49,28,-32
-50,38,-32
-27,46,-11
-47,58,-22
-56,63,-13
-29,52,3
-14,56,-10
-14,57,-19
-27,53,-46
-38,43,-50
-49,24,-34
-49,47,-48
-42,49,-42
-44,53,-34
-45,45,-19
-18,47,-7
-23,53,-5
-39,52,-31
-43,58,-29
-35,56,-15
-22,55,6
-31,50,1
-36,46,0
-25,52,-4
-12,62,-11
-47,68,-42
-62,60,-40
-50,46,-21
-29,35,15
-49,41,-9
-44,56,-14
-37,56,-18
-27,71,-24
-29,72,-20
-46,52,-20
-43,41,-9
-45,40,-8
-42,41,-4
-45,44,-10
-41,49,-14
-27,57,-6
-39,58,-2
-47,57,-8
-49,52,-12
-40,50,-12
-35,48,-8
-42,44,-10
-50,46,-9
-57,37,-11
-44,39,-11
-32,40,-11
-35,46,-7
-43,49,-4
-70,52,-6
-55,39,-10
-50,32,-7
-30,40,-2
-52,36,-6
-62,49,-3
-58,51,-1
-57,45,-7
-75,20,-25
-65,12,-35
-55,2,-44
-51,2,-44
-45,13,-24
-54,33,3
-62,38,16
-61,27,2
-59,23,-9
-55,25,2
-51,25,8
-50,23,6
-68,24,-5
-70,25,-4
-61,25,0
-57,23,2
-60,19,2
-62,20,1
-64,22,-1
-61,22,0
-60,21,2
-62,21,2
-61,22,1
-60,22,1
-60,23,0
-59,23,1
-58,23,1
-59,23,0
-63,22,-1
-64,22,-1
-61,25,-1
-59,24,-1
-59,24,-1
-63,22,-2
-63,22,-2
-61,25,-1
-58,26,-2
-59,26,-2
-60,27,-2
-62,28,-1
-68,23,-6
-68,20,-7
-63,19,-4
-58,22,-1
-58,23,0
-61,22,-1
-61,22,-1
-60,25,-1
-59,25,-3
-59,25,-2
-58,28,-1
-57,30,0
-55,31,0
-58,28,-2
-61,24,-5
-64,23,0
-61,22,0
-58,24,-2
-58,26,-4
-59,29,-9
-60,29,-9
-60,30,-4
-60,19,-3
-63,14,-5
-67,15,-12
-68,15,-14
-60,27,-10
-54,33,-4
-55,33,-2
-60,30,0
-62,29,0
-61,25,-8
-56,22,-11
-53,25,-8
-51,37,-12
-59,38,-15
-64,36,-10
-61,37,-7
-51,37,-7
-47,40,-11
-47,40,-13
-47,40,-17
-48,39,-17
-46,42,-16
-48,43,-16
-60,43,-13
-53,40,-10
-50,37,-12
-47,40,-12
-44,42,-15
-48,42,-13
-52,44,-13
-47,43,-13
-43,41,-14
-45,40,-18
-48,43,-16
-48,46,-12
-45,44,-8
-45,44,-8
-46,45,-9
-46,48,-12
-47,47,-15
-49,48,-13
-47,48,-11
-49,46,-5
-43,44,-11
-49,39,-10
-54,38,-13
-49,38,-20
-48,37,-29
-50,42,-7
-47,45,5
-51,37,8
-47,27,-1
-59,32,-9
-56,36,-19
-45,38,-34
-44,28,-32
-48,26,-31
-60,37,-21
-66,41,-19
-55,50,10
-61,49,4
-58,38,-10
-59,30,-15
-57,28,-9
-48,26,-2
-46,25,-3
-59,28,-13
-67,29,-16
-60,30,-11
-49,29,-4
-49,28,-11
-62,26,-15
-61,25,-16
-55,20,-15
-59,22,-16
-60,24,-15
-58,30,-13
-61,20,-15
-58,20,-21
-58,25,-20
-58,26,-21
-56,28,-20
-58,25,-22
-63,20,-24
-60,20,-20
-57,25,-20
-60,25,-23
-55,25,-23
-55,22,-19
-58,19,-18
-58,19,-21
-62,24,-20
-59,22,-20
-55,21,-20
-58,18,-19
-49,29,-13
-60,34,-16
-57,22,-25
-57,25,-23
-58,24,-22
-53,22,-20
-59,26,-22
-60,25,-25
-55,24,-23
-53,22,-23
-55,23,-18
-60,23,-23
-58,21,-24
-55,24,-21
-53,25,-19
-61,25,-28
-60,25,-26
-52,25,-23
-53,25,-24
-55,26,-25
-59,26,-29
-55,25,-26
-56,23,-22
-59,34,-15
-58,23,-24
-55,28,-27
-53,26,-26
-51,29,-25
-47,22,-26
-75,9,-36
-70,12,-30
-63,16,-12
-55,9,-13
-56,46,-8
-39,37,-27
-50,41,-26
-55,26,-17
-58,25,-18
-57,22,-25
-51,19,-34
-51,20,-34
-61,20,-28
-70,21,-27
-65,20,-24
-62,21,-19
-50,23,-17
-45,25,-32
-51,26,-36
-64,28,-26
-67,24,-23
-58,23,-18
-57,23,-15
-63,17,-22
-49,12,-5
-34,3,-3
-89,32,-31
-59,6,-25
-64,5,-42
-57,11,-26
-42,13,-2
-36,9,-2
-43,8,-16
-64,14,-34
-62,9,-27
-62,6,-8
-74,1,-50
-71,6,-66
-57,8,-56
-42,11,-41
-29,16,-1
-31,30,-17
-38,21,-48
-57,26,-55
-56,29,-43
-72,9,-36
-79,20,-23
-82,14,-51
-63,22,-39
-54,24,-22
-34,13,-21
-33,18,-21
-59,21,-24
-72,18,-24
-60,10,-18
-60,9,-16
-61,12,-18
-59,11,-16
-60,13,-20
-55,16,-17
-57,16,-16
-54,19,-15
-62,25,-12
-67,29,-6
-64,32,-23
-64,40,-35
-51,34,-28
-49,36,-13
-50,31,-8
-57,25,-3
-43,20,-13
-63,12,-25
-92,-2,-26
-89,1,-28
-80,2,-22
-58,4,-18
-45,3,-14
-43,11,-9
-61,19,6
-47,12,2
-53,13,3
-58,14,7
-60,17,4
-66,22,-8
-60,16,-14
-55,10,-19
-60,6,-15
-65,6,-15
-62,29,-24
-65,42,-33
-73,39,-22
-63,25,-17
-48,18,-7
-52,4,-19
-49,11,-26
-63,24,-32
-65,16,-27
-68,13,-29
-69,15,-20
-63,17,-15
-56,15,-23
-52,16,-22
-56,28,-8
-58,34,-12
-60,31,-21
-58,25,-18
-53,22,-10
-53,20,-2
-53,24,-11
-62,16,-18
-63,25,-12
-58,27,-13
-54,24,-15
-56,23,-15
-60,21,-18
-56,26,-24
-58,28,-28
-61,26,-22
-58,24,-18
-54,26,-15
-56,26,-18
-57,26,-24
-57,27,-24
-58,26,-26
-57,23,-24
